state,country,lat,long,date,deaths,deaths_new
,eritrea,15.1794,39.7823,2020-02-17,0,0
,eritrea,15.1794,39.7823,2020-02-18,0,0
,eritrea,15.1794,39.7823,2020-02-19,0,0
,eritrea,15.1794,39.7823,2020-02-20,0,0
,eritrea,15.1794,39.7823,2020-02-21,0,0
,eritrea,15.1794,39.7823,2020-02-22,0,0
,eritrea,15.1794,39.7823,2020-02-23,0,0
,eritrea,15.1794,39.7823,2020-02-24,0,0
,eritrea,15.1794,39.7823,2020-02-25,0,0
,eritrea,15.1794,39.7823,2020-02-26,0,0
,eritrea,15.1794,39.7823,2020-02-27,0,0
,eritrea,15.1794,39.7823,2020-02-28,0,0
,eritrea,15.1794,39.7823,2020-02-29,0,0
,eritrea,15.1794,39.7823,2020-03-01,0,0
,eritrea,15.1794,39.7823,2020-03-02,0,0
,eritrea,15.1794,39.7823,2020-03-03,0,0
,eritrea,15.1794,39.7823,2020-03-04,0,0
,eritrea,15.1794,39.7823,2020-03-05,0,0
,eritrea,15.1794,39.7823,2020-03-06,0,0
,eritrea,15.1794,39.7823,2020-03-07,0,0
,eritrea,15.1794,39.7823,2020-03-08,0,0
,eritrea,15.1794,39.7823,2020-03-09,0,0
,eritrea,15.1794,39.7823,2020-03-10,0,0
,eritrea,15.1794,39.7823,2020-03-11,0,0
,eritrea,15.1794,39.7823,2020-03-12,0,0
,eritrea,15.1794,39.7823,2020-03-13,0,0
,eritrea,15.1794,39.7823,2020-03-14,0,0
,eritrea,15.1794,39.7823,2020-03-15,0,0
,eritrea,15.1794,39.7823,2020-03-16,0,0
,eritrea,15.1794,39.7823,2020-03-17,0,0
,eritrea,15.1794,39.7823,2020-03-18,0,0
,eritrea,15.1794,39.7823,2020-03-19,0,0
,eritrea,15.1794,39.7823,2020-03-20,0,0
,eritrea,15.1794,39.7823,2020-03-21,0,0
,eritrea,15.1794,39.7823,2020-03-22,0,0
,eritrea,15.1794,39.7823,2020-03-23,0,0
,eritrea,15.1794,39.7823,2020-03-24,0,0
,eritrea,15.1794,39.7823,2020-03-25,0,0
,eritrea,15.1794,39.7823,2020-03-26,0,0
,eritrea,15.1794,39.7823,2020-03-27,0,0
,eritrea,15.1794,39.7823,2020-03-28,0,0
,eritrea,15.1794,39.7823,2020-03-29,0,0
,eritrea,15.1794,39.7823,2020-03-30,0,0
,eritrea,15.1794,39.7823,2020-03-31,0,0
,eritrea,15.1794,39.7823,2020-04-01,0,0
,eritrea,15.1794,39.7823,2020-04-02,0,0
,eritrea,15.1794,39.7823,2020-04-03,0,0
,eritrea,15.1794,39.7823,2020-04-04,0,0
,eritrea,15.1794,39.7823,2020-04-05,0,0
,eritrea,15.1794,39.7823,2020-04-06,0,0
,eritrea,15.1794,39.7823,2020-04-07,0,0
,eritrea,15.1794,39.7823,2020-04-08,0,0
,eritrea,15.1794,39.7823,2020-04-09,0,0
,eritrea,15.1794,39.7823,2020-04-10,0,0
,eritrea,15.1794,39.7823,2020-04-11,0,0
,eritrea,15.1794,39.7823,2020-04-12,0,0
,eritrea,15.1794,39.7823,2020-04-13,0,0
,eritrea,15.1794,39.7823,2020-04-14,0,0
,eritrea,15.1794,39.7823,2020-04-15,0,0
,eritrea,15.1794,39.7823,2020-04-16,0,0
,eritrea,15.1794,39.7823,2020-04-17,0,0
,eritrea,15.1794,39.7823,2020-04-18,0,0
,eritrea,15.1794,39.7823,2020-04-19,0,0
,eritrea,15.1794,39.7823,2020-04-20,0,0
,eritrea,15.1794,39.7823,2020-04-21,0,0
,eritrea,15.1794,39.7823,2020-04-22,0,0
,eritrea,15.1794,39.7823,2020-04-23,0,0
,eritrea,15.1794,39.7823,2020-04-24,0,0
,eritrea,15.1794,39.7823,2020-04-25,0,0
,eritrea,15.1794,39.7823,2020-04-26,0,0
,eritrea,15.1794,39.7823,2020-04-27,0,0
,eritrea,15.1794,39.7823,2020-04-28,0,0
,eritrea,15.1794,39.7823,2020-04-29,0,0
,eritrea,15.1794,39.7823,2020-04-30,0,0
,eritrea,15.1794,39.7823,2020-05-01,0,0
,eritrea,15.1794,39.7823,2020-05-02,0,0
,eritrea,15.1794,39.7823,2020-05-03,0,0
,eritrea,15.1794,39.7823,2020-05-04,0,0
,estonia,58.5953,25.0136,2020-01-22,0,0
,estonia,58.5953,25.0136,2020-01-23,0,0
,estonia,58.5953,25.0136,2020-01-24,0,0
,estonia,58.5953,25.0136,2020-01-25,0,0
,estonia,58.5953,25.0136,2020-01-26,0,0
,estonia,58.5953,25.0136,2020-01-27,0,0
,estonia,58.5953,25.0136,2020-01-28,0,0
,estonia,58.5953,25.0136,2020-01-29,0,0
,estonia,58.5953,25.0136,2020-01-30,0,0
,estonia,58.5953,25.0136,2020-01-31,0,0
,estonia,58.5953,25.0136,2020-02-01,0,0
,estonia,58.5953,25.0136,2020-02-02,0,0
,estonia,58.5953,25.0136,2020-02-03,0,0
,estonia,58.5953,25.0136,2020-02-04,0,0
,estonia,58.5953,25.0136,2020-02-05,0,0
,estonia,58.5953,25.0136,2020-02-06,0,0
,estonia,58.5953,25.0136,2020-02-07,0,0
,estonia,58.5953,25.0136,2020-02-08,0,0
,estonia,58.5953,25.0136,2020-02-09,0,0
,estonia,58.5953,25.0136,2020-02-10,0,0
,estonia,58.5953,25.0136,2020-02-11,0,0
,estonia,58.5953,25.0136,2020-02-12,0,0
,estonia,58.5953,25.0136,2020-02-13,0,0
,estonia,58.5953,25.0136,2020-02-14,0,0
,estonia,58.5953,25.0136,2020-02-15,0,0
,estonia,58.5953,25.0136,2020-02-16,0,0
,estonia,58.5953,25.0136,2020-02-17,0,0
,estonia,58.5953,25.0136,2020-02-18,0,0
,estonia,58.5953,25.0136,2020-02-19,0,0
,estonia,58.5953,25.0136,2020-02-20,0,0
,estonia,58.5953,25.0136,2020-02-21,0,0
,estonia,58.5953,25.0136,2020-02-22,0,0
,estonia,58.5953,25.0136,2020-02-23,0,0
,estonia,58.5953,25.0136,2020-02-24,0,0
,estonia,58.5953,25.0136,2020-02-25,0,0
,estonia,58.5953,25.0136,2020-02-26,0,0
,estonia,58.5953,25.0136,2020-02-27,0,0
,estonia,58.5953,25.0136,2020-02-28,0,0
,estonia,58.5953,25.0136,2020-02-29,0,0
,estonia,58.5953,25.0136,2020-03-01,0,0
,estonia,58.5953,25.0136,2020-03-02,0,0
,estonia,58.5953,25.0136,2020-03-03,0,0
,estonia,58.5953,25.0136,2020-03-04,0,0
,estonia,58.5953,25.0136,2020-03-05,0,0
,estonia,58.5953,25.0136,2020-03-06,0,0
,estonia,58.5953,25.0136,2020-03-07,0,0
,estonia,58.5953,25.0136,2020-03-08,0,0
,estonia,58.5953,25.0136,2020-03-09,0,0
,estonia,58.5953,25.0136,2020-03-10,0,0
,estonia,58.5953,25.0136,2020-03-11,0,0
,estonia,58.5953,25.0136,2020-03-12,0,0
,estonia,58.5953,25.0136,2020-03-13,0,0
,estonia,58.5953,25.0136,2020-03-14,0,0
,estonia,58.5953,25.0136,2020-03-15,0,0
,estonia,58.5953,25.0136,2020-03-16,0,0
,estonia,58.5953,25.0136,2020-03-17,0,0
,estonia,58.5953,25.0136,2020-03-18,0,0
,estonia,58.5953,25.0136,2020-03-19,0,0
,estonia,58.5953,25.0136,2020-03-20,0,0
,estonia,58.5953,25.0136,2020-03-21,0,0
,estonia,58.5953,25.0136,2020-03-22,0,0
,estonia,58.5953,25.0136,2020-03-23,0,0
,estonia,58.5953,25.0136,2020-03-24,0,0
,estonia,58.5953,25.0136,2020-03-25,1,1
,estonia,58.5953,25.0136,2020-03-26,1,0
,estonia,58.5953,25.0136,2020-03-27,1,0
,estonia,58.5953,25.0136,2020-03-28,1,0
,estonia,58.5953,25.0136,2020-03-29,3,2
,estonia,58.5953,25.0136,2020-03-30,3,0
,estonia,58.5953,25.0136,2020-03-31,4,1
,estonia,58.5953,25.0136,2020-04-01,5,1
,estonia,58.5953,25.0136,2020-04-02,11,6
,estonia,58.5953,25.0136,2020-04-03,12,1
,estonia,58.5953,25.0136,2020-04-04,13,1
,estonia,58.5953,25.0136,2020-04-05,15,2
,estonia,58.5953,25.0136,2020-04-06,19,4
,estonia,58.5953,25.0136,2020-04-07,21,2
,estonia,58.5953,25.0136,2020-04-08,24,3
,estonia,58.5953,25.0136,2020-04-09,24,0
,estonia,58.5953,25.0136,2020-04-10,24,0
,estonia,58.5953,25.0136,2020-04-11,24,0
,estonia,58.5953,25.0136,2020-04-12,25,1
,estonia,58.5953,25.0136,2020-04-13,28,3
,estonia,58.5953,25.0136,2020-04-14,31,3
,estonia,58.5953,25.0136,2020-04-15,35,4
,estonia,58.5953,25.0136,2020-04-16,36,1
,estonia,58.5953,25.0136,2020-04-17,38,2
,estonia,58.5953,25.0136,2020-04-18,38,0
,estonia,58.5953,25.0136,2020-04-19,40,2
,estonia,58.5953,25.0136,2020-04-20,40,0
,estonia,58.5953,25.0136,2020-04-21,43,3
,estonia,58.5953,25.0136,2020-04-22,44,1
,estonia,58.5953,25.0136,2020-04-23,45,1
,estonia,58.5953,25.0136,2020-04-24,46,1
,estonia,58.5953,25.0136,2020-04-25,46,0
,estonia,58.5953,25.0136,2020-04-26,49,3
,estonia,58.5953,25.0136,2020-04-27,50,1
,estonia,58.5953,25.0136,2020-04-28,50,0
,estonia,58.5953,25.0136,2020-04-29,50,0
,estonia,58.5953,25.0136,2020-04-30,52,2
,estonia,58.5953,25.0136,2020-05-01,52,0
,estonia,58.5953,25.0136,2020-05-02,53,1
,estonia,58.5953,25.0136,2020-05-03,55,2
,estonia,58.5953,25.0136,2020-05-04,55,0
,eswatini,-26.5225,31.4659,2020-01-22,0,0
,eswatini,-26.5225,31.4659,2020-01-23,0,0
,eswatini,-26.5225,31.4659,2020-01-24,0,0
,eswatini,-26.5225,31.4659,2020-01-25,0,0
,eswatini,-26.5225,31.4659,2020-01-26,0,0
,eswatini,-26.5225,31.4659,2020-01-27,0,0
,eswatini,-26.5225,31.4659,2020-01-28,0,0
,eswatini,-26.5225,31.4659,2020-01-29,0,0
,eswatini,-26.5225,31.4659,2020-01-30,0,0
,eswatini,-26.5225,31.4659,2020-01-31,0,0
,eswatini,-26.5225,31.4659,2020-02-01,0,0
,eswatini,-26.5225,31.4659,2020-02-02,0,0
,eswatini,-26.5225,31.4659,2020-02-03,0,0
,eswatini,-26.5225,31.4659,2020-02-04,0,0
,eswatini,-26.5225,31.4659,2020-02-05,0,0
,eswatini,-26.5225,31.4659,2020-02-06,0,0
,eswatini,-26.5225,31.4659,2020-02-07,0,0
,eswatini,-26.5225,31.4659,2020-02-08,0,0
,eswatini,-26.5225,31.4659,2020-02-09,0,0
,eswatini,-26.5225,31.4659,2020-02-10,0,0
,eswatini,-26.5225,31.4659,2020-02-11,0,0
,eswatini,-26.5225,31.4659,2020-02-12,0,0
,eswatini,-26.5225,31.4659,2020-02-13,0,0
,eswatini,-26.5225,31.4659,2020-02-14,0,0
,eswatini,-26.5225,31.4659,2020-02-15,0,0
,eswatini,-26.5225,31.4659,2020-02-16,0,0
,eswatini,-26.5225,31.4659,2020-02-17,0,0
,eswatini,-26.5225,31.4659,2020-02-18,0,0
,eswatini,-26.5225,31.4659,2020-02-19,0,0
,eswatini,-26.5225,31.4659,2020-02-20,0,0
,eswatini,-26.5225,31.4659,2020-02-21,0,0
,eswatini,-26.5225,31.4659,2020-02-22,0,0
,eswatini,-26.5225,31.4659,2020-02-23,0,0
,eswatini,-26.5225,31.4659,2020-02-24,0,0
,eswatini,-26.5225,31.4659,2020-02-25,0,0
,eswatini,-26.5225,31.4659,2020-02-26,0,0
,eswatini,-26.5225,31.4659,2020-02-27,0,0
,eswatini,-26.5225,31.4659,2020-02-28,0,0
,eswatini,-26.5225,31.4659,2020-02-29,0,0
,eswatini,-26.5225,31.4659,2020-03-01,0,0
,eswatini,-26.5225,31.4659,2020-03-02,0,0
,eswatini,-26.5225,31.4659,2020-03-03,0,0
,eswatini,-26.5225,31.4659,2020-03-04,0,0
,eswatini,-26.5225,31.4659,2020-03-05,0,0
,eswatini,-26.5225,31.4659,2020-03-06,0,0
,eswatini,-26.5225,31.4659,2020-03-07,0,0
,eswatini,-26.5225,31.4659,2020-03-08,0,0
,eswatini,-26.5225,31.4659,2020-03-09,0,0
,eswatini,-26.5225,31.4659,2020-03-10,0,0
,eswatini,-26.5225,31.4659,2020-03-11,0,0
,eswatini,-26.5225,31.4659,2020-03-12,0,0
,eswatini,-26.5225,31.4659,2020-03-13,0,0
,eswatini,-26.5225,31.4659,2020-03-14,0,0
,eswatini,-26.5225,31.4659,2020-03-15,0,0
,eswatini,-26.5225,31.4659,2020-03-16,0,0
,eswatini,-26.5225,31.4659,2020-03-17,0,0
,eswatini,-26.5225,31.4659,2020-03-18,0,0
,eswatini,-26.5225,31.4659,2020-03-19,0,0
,eswatini,-26.5225,31.4659,2020-03-20,0,0
,eswatini,-26.5225,31.4659,2020-03-21,0,0
,eswatini,-26.5225,31.4659,2020-03-22,0,0
,eswatini,-26.5225,31.4659,2020-03-23,0,0
,eswatini,-26.5225,31.4659,2020-03-24,0,0
,eswatini,-26.5225,31.4659,2020-03-25,0,0
,eswatini,-26.5225,31.4659,2020-03-26,0,0
,eswatini,-26.5225,31.4659,2020-03-27,0,0
,eswatini,-26.5225,31.4659,2020-03-28,0,0
,eswatini,-26.5225,31.4659,2020-03-29,0,0
,eswatini,-26.5225,31.4659,2020-03-30,0,0
,eswatini,-26.5225,31.4659,2020-03-31,0,0
,eswatini,-26.5225,31.4659,2020-04-01,0,0
,eswatini,-26.5225,31.4659,2020-04-02,0,0
,eswatini,-26.5225,31.4659,2020-04-03,0,0
,eswatini,-26.5225,31.4659,2020-04-04,0,0
,eswatini,-26.5225,31.4659,2020-04-05,0,0
,eswatini,-26.5225,31.4659,2020-04-06,0,0
,eswatini,-26.5225,31.4659,2020-04-07,0,0
,eswatini,-26.5225,31.4659,2020-04-08,0,0
,eswatini,-26.5225,31.4659,2020-04-09,0,0
,eswatini,-26.5225,31.4659,2020-04-10,0,0
,eswatini,-26.5225,31.4659,2020-04-11,0,0
,eswatini,-26.5225,31.4659,2020-04-12,0,0
,eswatini,-26.5225,31.4659,2020-04-13,0,0
,eswatini,-26.5225,31.4659,2020-04-14,0,0
,eswatini,-26.5225,31.4659,2020-04-15,0,0
,eswatini,-26.5225,31.4659,2020-04-16,1,1
,eswatini,-26.5225,31.4659,2020-04-17,1,0
,eswatini,-26.5225,31.4659,2020-04-18,1,0
,eswatini,-26.5225,31.4659,2020-04-19,1,0
,eswatini,-26.5225,31.4659,2020-04-20,1,0
,eswatini,-26.5225,31.4659,2020-04-21,1,0
,eswatini,-26.5225,31.4659,2020-04-22,1,0
,eswatini,-26.5225,31.4659,2020-04-23,1,0
,eswatini,-26.5225,31.4659,2020-04-24,1,0
,eswatini,-26.5225,31.4659,2020-04-25,1,0
,eswatini,-26.5225,31.4659,2020-04-26,1,0
,eswatini,-26.5225,31.4659,2020-04-27,1,0
,eswatini,-26.5225,31.4659,2020-04-28,1,0
,eswatini,-26.5225,31.4659,2020-04-29,1,0
,eswatini,-26.5225,31.4659,2020-04-30,1,0
,eswatini,-26.5225,31.4659,2020-05-01,1,0
,eswatini,-26.5225,31.4659,2020-05-02,1,0
,eswatini,-26.5225,31.4659,2020-05-03,1,0
,eswatini,-26.5225,31.4659,2020-05-04,1,0
,ethiopia,9.145,40.4897,2020-01-22,0,0
,ethiopia,9.145,40.4897,2020-01-23,0,0
,ethiopia,9.145,40.4897,2020-01-24,0,0
,ethiopia,9.145,40.4897,2020-01-25,0,0
,ethiopia,9.145,40.4897,2020-01-26,0,0
,ethiopia,9.145,40.4897,2020-01-27,0,0
,ethiopia,9.145,40.4897,2020-01-28,0,0
,ethiopia,9.145,40.4897,2020-01-29,0,0
,ethiopia,9.145,40.4897,2020-01-30,0,0
,ethiopia,9.145,40.4897,2020-01-31,0,0
,ethiopia,9.145,40.4897,2020-02-01,0,0
,ethiopia,9.145,40.4897,2020-02-02,0,0
,ethiopia,9.145,40.4897,2020-02-03,0,0
,ethiopia,9.145,40.4897,2020-02-04,0,0
,ethiopia,9.145,40.4897,2020-02-05,0,0
,ethiopia,9.145,40.4897,2020-02-06,0,0
,ethiopia,9.145,40.4897,2020-02-07,0,0
,ethiopia,9.145,40.4897,2020-02-08,0,0
,ethiopia,9.145,40.4897,2020-02-09,0,0
,ethiopia,9.145,40.4897,2020-02-10,0,0
,ethiopia,9.145,40.4897,2020-02-11,0,0
,ethiopia,9.145,40.4897,2020-02-12,0,0
,ethiopia,9.145,40.4897,2020-02-13,0,0
,ethiopia,9.145,40.4897,2020-02-14,0,0
,ethiopia,9.145,40.4897,2020-02-15,0,0
,ethiopia,9.145,40.4897,2020-02-16,0,0
,ethiopia,9.145,40.4897,2020-02-17,0,0
,ethiopia,9.145,40.4897,2020-02-18,0,0
,ethiopia,9.145,40.4897,2020-02-19,0,0
,ethiopia,9.145,40.4897,2020-02-20,0,0
,ethiopia,9.145,40.4897,2020-02-21,0,0
,ethiopia,9.145,40.4897,2020-02-22,0,0
,ethiopia,9.145,40.4897,2020-02-23,0,0
,ethiopia,9.145,40.4897,2020-02-24,0,0
,ethiopia,9.145,40.4897,2020-02-25,0,0
,ethiopia,9.145,40.4897,2020-02-26,0,0
,ethiopia,9.145,40.4897,2020-02-27,0,0
,ethiopia,9.145,40.4897,2020-02-28,0,0
,ethiopia,9.145,40.4897,2020-02-29,0,0
,ethiopia,9.145,40.4897,2020-03-01,0,0
,ethiopia,9.145,40.4897,2020-03-02,0,0
,ethiopia,9.145,40.4897,2020-03-03,0,0
,ethiopia,9.145,40.4897,2020-03-04,0,0
,ethiopia,9.145,40.4897,2020-03-05,0,0
,ethiopia,9.145,40.4897,2020-03-06,0,0
,ethiopia,9.145,40.4897,2020-03-07,0,0
,ethiopia,9.145,40.4897,2020-03-08,0,0
,ethiopia,9.145,40.4897,2020-03-09,0,0
,ethiopia,9.145,40.4897,2020-03-10,0,0
,ethiopia,9.145,40.4897,2020-03-11,0,0
,ethiopia,9.145,40.4897,2020-03-12,0,0
,ethiopia,9.145,40.4897,2020-03-13,0,0
,ethiopia,9.145,40.4897,2020-03-14,0,0
,ethiopia,9.145,40.4897,2020-03-15,0,0
,ethiopia,9.145,40.4897,2020-03-16,0,0
,ethiopia,9.145,40.4897,2020-03-17,0,0
,ethiopia,9.145,40.4897,2020-03-18,0,0
,ethiopia,9.145,40.4897,2020-03-19,0,0
,ethiopia,9.145,40.4897,2020-03-20,0,0
,ethiopia,9.145,40.4897,2020-03-21,0,0
,ethiopia,9.145,40.4897,2020-03-22,0,0
,ethiopia,9.145,40.4897,2020-03-23,0,0
,ethiopia,9.145,40.4897,2020-03-24,0,0
,ethiopia,9.145,40.4897,2020-03-25,0,0
,ethiopia,9.145,40.4897,2020-03-26,0,0
,ethiopia,9.145,40.4897,2020-03-27,0,0
,ethiopia,9.145,40.4897,2020-03-28,0,0
,ethiopia,9.145,40.4897,2020-03-29,0,0
,ethiopia,9.145,40.4897,2020-03-30,0,0
,ethiopia,9.145,40.4897,2020-03-31,0,0
,ethiopia,9.145,40.4897,2020-04-01,0,0
,ethiopia,9.145,40.4897,2020-04-02,0,0
,ethiopia,9.145,40.4897,2020-04-03,0,0
,ethiopia,9.145,40.4897,2020-04-04,0,0
,ethiopia,9.145,40.4897,2020-04-05,2,2
,ethiopia,9.145,40.4897,2020-04-06,2,0
,ethiopia,9.145,40.4897,2020-04-07,2,0
,ethiopia,9.145,40.4897,2020-04-08,2,0
,ethiopia,9.145,40.4897,2020-04-09,2,0
,ethiopia,9.145,40.4897,2020-04-10,3,1
,ethiopia,9.145,40.4897,2020-04-11,3,0
,ethiopia,9.145,40.4897,2020-04-12,3,0
,ethiopia,9.145,40.4897,2020-04-13,3,0
,ethiopia,9.145,40.4897,2020-04-14,3,0
,ethiopia,9.145,40.4897,2020-04-15,3,0
,ethiopia,9.145,40.4897,2020-04-16,3,0
,ethiopia,9.145,40.4897,2020-04-17,3,0
,ethiopia,9.145,40.4897,2020-04-18,3,0
,ethiopia,9.145,40.4897,2020-04-19,3,0
,ethiopia,9.145,40.4897,2020-04-20,3,0
,ethiopia,9.145,40.4897,2020-04-21,3,0
,ethiopia,9.145,40.4897,2020-04-22,3,0
,ethiopia,9.145,40.4897,2020-04-23,3,0
,ethiopia,9.145,40.4897,2020-04-24,3,0
,ethiopia,9.145,40.4897,2020-04-25,3,0
,ethiopia,9.145,40.4897,2020-04-26,3,0
,ethiopia,9.145,40.4897,2020-04-27,3,0
,ethiopia,9.145,40.4897,2020-04-28,3,0
,ethiopia,9.145,40.4897,2020-04-29,3,0
,ethiopia,9.145,40.4897,2020-04-30,3,0
,ethiopia,9.145,40.4897,2020-05-01,3,0
,ethiopia,9.145,40.4897,2020-05-02,3,0
,ethiopia,9.145,40.4897,2020-05-03,3,0
,ethiopia,9.145,40.4897,2020-05-04,3,0
,fiji,-17.7134,178.065,2020-01-22,0,0
,fiji,-17.7134,178.065,2020-01-23,0,0
,fiji,-17.7134,178.065,2020-01-24,0,0
,fiji,-17.7134,178.065,2020-01-25,0,0
,fiji,-17.7134,178.065,2020-01-26,0,0
,fiji,-17.7134,178.065,2020-01-27,0,0
,fiji,-17.7134,178.065,2020-01-28,0,0
,fiji,-17.7134,178.065,2020-01-29,0,0
,fiji,-17.7134,178.065,2020-01-30,0,0
,fiji,-17.7134,178.065,2020-01-31,0,0
,fiji,-17.7134,178.065,2020-02-01,0,0
,fiji,-17.7134,178.065,2020-02-02,0,0
,fiji,-17.7134,178.065,2020-02-03,0,0
,fiji,-17.7134,178.065,2020-02-04,0,0
,fiji,-17.7134,178.065,2020-02-05,0,0
,fiji,-17.7134,178.065,2020-02-06,0,0
,fiji,-17.7134,178.065,2020-02-07,0,0
,fiji,-17.7134,178.065,2020-02-08,0,0
,fiji,-17.7134,178.065,2020-02-09,0,0
,fiji,-17.7134,178.065,2020-02-10,0,0
,fiji,-17.7134,178.065,2020-02-11,0,0
,fiji,-17.7134,178.065,2020-02-12,0,0
,fiji,-17.7134,178.065,2020-02-13,0,0
,fiji,-17.7134,178.065,2020-02-14,0,0
,fiji,-17.7134,178.065,2020-02-15,0,0
,fiji,-17.7134,178.065,2020-02-16,0,0
,fiji,-17.7134,178.065,2020-02-17,0,0
,fiji,-17.7134,178.065,2020-02-18,0,0
,fiji,-17.7134,178.065,2020-02-19,0,0
,fiji,-17.7134,178.065,2020-02-20,0,0
,fiji,-17.7134,178.065,2020-02-21,0,0
,fiji,-17.7134,178.065,2020-02-22,0,0
,fiji,-17.7134,178.065,2020-02-23,0,0
,fiji,-17.7134,178.065,2020-02-24,0,0
,fiji,-17.7134,178.065,2020-02-25,0,0
,fiji,-17.7134,178.065,2020-02-26,0,0
,fiji,-17.7134,178.065,2020-02-27,0,0
,fiji,-17.7134,178.065,2020-02-28,0,0
,fiji,-17.7134,178.065,2020-02-29,0,0
,fiji,-17.7134,178.065,2020-03-01,0,0
,fiji,-17.7134,178.065,2020-03-02,0,0
,fiji,-17.7134,178.065,2020-03-03,0,0
,fiji,-17.7134,178.065,2020-03-04,0,0
,fiji,-17.7134,178.065,2020-03-05,0,0
,fiji,-17.7134,178.065,2020-03-06,0,0
,fiji,-17.7134,178.065,2020-03-07,0,0
,fiji,-17.7134,178.065,2020-03-08,0,0
,fiji,-17.7134,178.065,2020-03-09,0,0
,fiji,-17.7134,178.065,2020-03-10,0,0
,fiji,-17.7134,178.065,2020-03-11,0,0
,fiji,-17.7134,178.065,2020-03-12,0,0
,fiji,-17.7134,178.065,2020-03-13,0,0
,fiji,-17.7134,178.065,2020-03-14,0,0
,fiji,-17.7134,178.065,2020-03-15,0,0
,fiji,-17.7134,178.065,2020-03-16,0,0
,fiji,-17.7134,178.065,2020-03-17,0,0
,fiji,-17.7134,178.065,2020-03-18,0,0
,fiji,-17.7134,178.065,2020-03-19,0,0
,fiji,-17.7134,178.065,2020-03-20,0,0
,fiji,-17.7134,178.065,2020-03-21,0,0
,fiji,-17.7134,178.065,2020-03-22,0,0
,fiji,-17.7134,178.065,2020-03-23,0,0
,fiji,-17.7134,178.065,2020-03-24,0,0
,fiji,-17.7134,178.065,2020-03-25,0,0
,fiji,-17.7134,178.065,2020-03-26,0,0
,fiji,-17.7134,178.065,2020-03-27,0,0
,fiji,-17.7134,178.065,2020-03-28,0,0
,fiji,-17.7134,178.065,2020-03-29,0,0
,fiji,-17.7134,178.065,2020-03-30,0,0
,fiji,-17.7134,178.065,2020-03-31,0,0
,fiji,-17.7134,178.065,2020-04-01,0,0
,fiji,-17.7134,178.065,2020-04-02,0,0
,fiji,-17.7134,178.065,2020-04-03,0,0
,fiji,-17.7134,178.065,2020-04-04,0,0
,fiji,-17.7134,178.065,2020-04-05,0,0
,fiji,-17.7134,178.065,2020-04-06,0,0
,fiji,-17.7134,178.065,2020-04-07,0,0
,fiji,-17.7134,178.065,2020-04-08,0,0
,fiji,-17.7134,178.065,2020-04-09,0,0
,fiji,-17.7134,178.065,2020-04-10,0,0
,fiji,-17.7134,178.065,2020-04-11,0,0
,fiji,-17.7134,178.065,2020-04-12,0,0
,fiji,-17.7134,178.065,2020-04-13,0,0
,fiji,-17.7134,178.065,2020-04-14,0,0
,fiji,-17.7134,178.065,2020-04-15,0,0
,fiji,-17.7134,178.065,2020-04-16,0,0
,fiji,-17.7134,178.065,2020-04-17,0,0
,fiji,-17.7134,178.065,2020-04-18,0,0
,fiji,-17.7134,178.065,2020-04-19,0,0
,fiji,-17.7134,178.065,2020-04-20,0,0
,fiji,-17.7134,178.065,2020-04-21,0,0
,fiji,-17.7134,178.065,2020-04-22,0,0
,fiji,-17.7134,178.065,2020-04-23,0,0
,fiji,-17.7134,178.065,2020-04-24,0,0
,fiji,-17.7134,178.065,2020-04-25,0,0
,fiji,-17.7134,178.065,2020-04-26,0,0
,fiji,-17.7134,178.065,2020-04-27,0,0
,fiji,-17.7134,178.065,2020-04-28,0,0
,fiji,-17.7134,178.065,2020-04-29,0,0
,fiji,-17.7134,178.065,2020-04-30,0,0
,fiji,-17.7134,178.065,2020-05-01,0,0
,fiji,-17.7134,178.065,2020-05-02,0,0
,fiji,-17.7134,178.065,2020-05-03,0,0
,fiji,-17.7134,178.065,2020-05-04,0,0
,finland,64.0,26.0,2020-01-22,0,0
,finland,64.0,26.0,2020-01-23,0,0
,finland,64.0,26.0,2020-01-24,0,0
,finland,64.0,26.0,2020-01-25,0,0
,finland,64.0,26.0,2020-01-26,0,0
,finland,64.0,26.0,2020-01-27,0,0
,finland,64.0,26.0,2020-01-28,0,0
,finland,64.0,26.0,2020-01-29,0,0
,finland,64.0,26.0,2020-01-30,0,0
,finland,64.0,26.0,2020-01-31,0,0
,finland,64.0,26.0,2020-02-01,0,0
,finland,64.0,26.0,2020-02-02,0,0
,finland,64.0,26.0,2020-02-03,0,0
,finland,64.0,26.0,2020-02-04,0,0
,finland,64.0,26.0,2020-02-05,0,0
,finland,64.0,26.0,2020-02-06,0,0
,finland,64.0,26.0,2020-02-07,0,0
,finland,64.0,26.0,2020-02-08,0,0
,finland,64.0,26.0,2020-02-09,0,0
,finland,64.0,26.0,2020-02-10,0,0
,finland,64.0,26.0,2020-02-11,0,0
,finland,64.0,26.0,2020-02-12,0,0
,finland,64.0,26.0,2020-02-13,0,0
,finland,64.0,26.0,2020-02-14,0,0
,finland,64.0,26.0,2020-02-15,0,0
,finland,64.0,26.0,2020-02-16,0,0
,finland,64.0,26.0,2020-02-17,0,0
,finland,64.0,26.0,2020-02-18,0,0
,finland,64.0,26.0,2020-02-19,0,0
,finland,64.0,26.0,2020-02-20,0,0
,finland,64.0,26.0,2020-02-21,0,0
,finland,64.0,26.0,2020-02-22,0,0
