state,country,lat,long,date,confirmed,confirmed_new
,sweden,63.0,16.0,2020-04-25,18177,610
,sweden,63.0,16.0,2020-04-26,18640,463
,sweden,63.0,16.0,2020-04-27,18926,286
,sweden,63.0,16.0,2020-04-28,19621,695
,sweden,63.0,16.0,2020-04-29,20302,681
,switzerland,46.8182,8.2275,2020-01-22,0,0
,switzerland,46.8182,8.2275,2020-01-23,0,0
,switzerland,46.8182,8.2275,2020-01-24,0,0
,switzerland,46.8182,8.2275,2020-01-25,0,0
,switzerland,46.8182,8.2275,2020-01-26,0,0
,switzerland,46.8182,8.2275,2020-01-27,0,0
,switzerland,46.8182,8.2275,2020-01-28,0,0
,switzerland,46.8182,8.2275,2020-01-29,0,0
,switzerland,46.8182,8.2275,2020-01-30,0,0
,switzerland,46.8182,8.2275,2020-01-31,0,0
,switzerland,46.8182,8.2275,2020-02-01,0,0
,switzerland,46.8182,8.2275,2020-02-02,0,0
,switzerland,46.8182,8.2275,2020-02-03,0,0
,switzerland,46.8182,8.2275,2020-02-04,0,0
,switzerland,46.8182,8.2275,2020-02-05,0,0
,switzerland,46.8182,8.2275,2020-02-06,0,0
,switzerland,46.8182,8.2275,2020-02-07,0,0
,switzerland,46.8182,8.2275,2020-02-08,0,0
,switzerland,46.8182,8.2275,2020-02-09,0,0
,switzerland,46.8182,8.2275,2020-02-10,0,0
,switzerland,46.8182,8.2275,2020-02-11,0,0
,switzerland,46.8182,8.2275,2020-02-12,0,0
,switzerland,46.8182,8.2275,2020-02-13,0,0
,switzerland,46.8182,8.2275,2020-02-14,0,0
,switzerland,46.8182,8.2275,2020-02-15,0,0
,switzerland,46.8182,8.2275,2020-02-16,0,0
,switzerland,46.8182,8.2275,2020-02-17,0,0
,switzerland,46.8182,8.2275,2020-02-18,0,0
,switzerland,46.8182,8.2275,2020-02-19,0,0
,switzerland,46.8182,8.2275,2020-02-20,0,0
,switzerland,46.8182,8.2275,2020-02-21,0,0
,switzerland,46.8182,8.2275,2020-02-22,0,0
,switzerland,46.8182,8.2275,2020-02-23,0,0
,switzerland,46.8182,8.2275,2020-02-24,0,0
,switzerland,46.8182,8.2275,2020-02-25,1,1
,switzerland,46.8182,8.2275,2020-02-26,1,0
,switzerland,46.8182,8.2275,2020-02-27,8,7
,switzerland,46.8182,8.2275,2020-02-28,8,0
,switzerland,46.8182,8.2275,2020-02-29,18,10
,switzerland,46.8182,8.2275,2020-03-01,27,9
,switzerland,46.8182,8.2275,2020-03-02,42,15
,switzerland,46.8182,8.2275,2020-03-03,56,14
,switzerland,46.8182,8.2275,2020-03-04,90,34
,switzerland,46.8182,8.2275,2020-03-05,114,24
,switzerland,46.8182,8.2275,2020-03-06,214,100
,switzerland,46.8182,8.2275,2020-03-07,268,54
,switzerland,46.8182,8.2275,2020-03-08,337,69
,switzerland,46.8182,8.2275,2020-03-09,374,37
,switzerland,46.8182,8.2275,2020-03-10,491,117
,switzerland,46.8182,8.2275,2020-03-11,652,161
,switzerland,46.8182,8.2275,2020-03-12,652,0
,switzerland,46.8182,8.2275,2020-03-13,1139,487
,switzerland,46.8182,8.2275,2020-03-14,1359,220
,switzerland,46.8182,8.2275,2020-03-15,2200,841
,switzerland,46.8182,8.2275,2020-03-16,2200,0
,switzerland,46.8182,8.2275,2020-03-17,2700,500
,switzerland,46.8182,8.2275,2020-03-18,3028,328
,switzerland,46.8182,8.2275,2020-03-19,4075,1047
,switzerland,46.8182,8.2275,2020-03-20,5294,1219
,switzerland,46.8182,8.2275,2020-03-21,6575,1281
,switzerland,46.8182,8.2275,2020-03-22,7474,899
,switzerland,46.8182,8.2275,2020-03-23,8795,1321
,switzerland,46.8182,8.2275,2020-03-24,9877,1082
,switzerland,46.8182,8.2275,2020-03-25,10897,1020
,switzerland,46.8182,8.2275,2020-03-26,11811,914
,switzerland,46.8182,8.2275,2020-03-27,12928,1117
,switzerland,46.8182,8.2275,2020-03-28,14076,1148
,switzerland,46.8182,8.2275,2020-03-29,14829,753
,switzerland,46.8182,8.2275,2020-03-30,15922,1093
,switzerland,46.8182,8.2275,2020-03-31,16605,683
,switzerland,46.8182,8.2275,2020-04-01,17768,1163
,switzerland,46.8182,8.2275,2020-04-02,18827,1059
,switzerland,46.8182,8.2275,2020-04-03,19606,779
,switzerland,46.8182,8.2275,2020-04-04,20505,899
,switzerland,46.8182,8.2275,2020-04-05,21100,595
,switzerland,46.8182,8.2275,2020-04-06,21657,557
,switzerland,46.8182,8.2275,2020-04-07,22253,596
,switzerland,46.8182,8.2275,2020-04-08,23280,1027
,switzerland,46.8182,8.2275,2020-04-09,24051,771
,switzerland,46.8182,8.2275,2020-04-10,24551,500
,switzerland,46.8182,8.2275,2020-04-11,25107,556
,switzerland,46.8182,8.2275,2020-04-12,25415,308
,switzerland,46.8182,8.2275,2020-04-13,25688,273
,switzerland,46.8182,8.2275,2020-04-14,25936,248
,switzerland,46.8182,8.2275,2020-04-15,26336,400
,switzerland,46.8182,8.2275,2020-04-16,26732,396
,switzerland,46.8182,8.2275,2020-04-17,27078,346
,switzerland,46.8182,8.2275,2020-04-18,27404,326
,switzerland,46.8182,8.2275,2020-04-19,27740,336
,switzerland,46.8182,8.2275,2020-04-20,27944,204
,switzerland,46.8182,8.2275,2020-04-21,28063,119
,switzerland,46.8182,8.2275,2020-04-22,28268,205
,switzerland,46.8182,8.2275,2020-04-23,28496,228
,switzerland,46.8182,8.2275,2020-04-24,28677,181
,switzerland,46.8182,8.2275,2020-04-25,28894,217
,switzerland,46.8182,8.2275,2020-04-26,29061,167
,switzerland,46.8182,8.2275,2020-04-27,29164,103
,switzerland,46.8182,8.2275,2020-04-28,29264,100
,switzerland,46.8182,8.2275,2020-04-29,29407,143
,syria,34.802075,38.99681500000001,2020-01-22,0,0
,syria,34.802075,38.99681500000001,2020-01-23,0,0
,syria,34.802075,38.99681500000001,2020-01-24,0,0
,syria,34.802075,38.99681500000001,2020-01-25,0,0
,syria,34.802075,38.99681500000001,2020-01-26,0,0
,syria,34.802075,38.99681500000001,2020-01-27,0,0
,syria,34.802075,38.99681500000001,2020-01-28,0,0
,syria,34.802075,38.99681500000001,2020-01-29,0,0
,syria,34.802075,38.99681500000001,2020-01-30,0,0
,syria,34.802075,38.99681500000001,2020-01-31,0,0
,syria,34.802075,38.99681500000001,2020-02-01,0,0
,syria,34.802075,38.99681500000001,2020-02-02,0,0
,syria,34.802075,38.99681500000001,2020-02-03,0,0
,syria,34.802075,38.99681500000001,2020-02-04,0,0
,syria,34.802075,38.99681500000001,2020-02-05,0,0
,syria,34.802075,38.99681500000001,2020-02-06,0,0
,syria,34.802075,38.99681500000001,2020-02-07,0,0
,syria,34.802075,38.99681500000001,2020-02-08,0,0
,syria,34.802075,38.99681500000001,2020-02-09,0,0
,syria,34.802075,38.99681500000001,2020-02-10,0,0
,syria,34.802075,38.99681500000001,2020-02-11,0,0
,syria,34.802075,38.99681500000001,2020-02-12,0,0
,syria,34.802075,38.99681500000001,2020-02-13,0,0
,syria,34.802075,38.99681500000001,2020-02-14,0,0
,syria,34.802075,38.99681500000001,2020-02-15,0,0
,syria,34.802075,38.99681500000001,2020-02-16,0,0
,syria,34.802075,38.99681500000001,2020-02-17,0,0
,syria,34.802075,38.99681500000001,2020-02-18,0,0
,syria,34.802075,38.99681500000001,2020-02-19,0,0
,syria,34.802075,38.99681500000001,2020-02-20,0,0
,syria,34.802075,38.99681500000001,2020-02-21,0,0
,syria,34.802075,38.99681500000001,2020-02-22,0,0
,syria,34.802075,38.99681500000001,2020-02-23,0,0
,syria,34.802075,38.99681500000001,2020-02-24,0,0
,syria,34.802075,38.99681500000001,2020-02-25,0,0
,syria,34.802075,38.99681500000001,2020-02-26,0,0
,syria,34.802075,38.99681500000001,2020-02-27,0,0
,syria,34.802075,38.99681500000001,2020-02-28,0,0
,syria,34.802075,38.99681500000001,2020-02-29,0,0
,syria,34.802075,38.99681500000001,2020-03-01,0,0
,syria,34.802075,38.99681500000001,2020-03-02,0,0
,syria,34.802075,38.99681500000001,2020-03-03,0,0
,syria,34.802075,38.99681500000001,2020-03-04,0,0
,syria,34.802075,38.99681500000001,2020-03-05,0,0
,syria,34.802075,38.99681500000001,2020-03-06,0,0
,syria,34.802075,38.99681500000001,2020-03-07,0,0
,syria,34.802075,38.99681500000001,2020-03-08,0,0
,syria,34.802075,38.99681500000001,2020-03-09,0,0
,syria,34.802075,38.99681500000001,2020-03-10,0,0
,syria,34.802075,38.99681500000001,2020-03-11,0,0
,syria,34.802075,38.99681500000001,2020-03-12,0,0
,syria,34.802075,38.99681500000001,2020-03-13,0,0
,syria,34.802075,38.99681500000001,2020-03-14,0,0
,syria,34.802075,38.99681500000001,2020-03-15,0,0
,syria,34.802075,38.99681500000001,2020-03-16,0,0
,syria,34.802075,38.99681500000001,2020-03-17,0,0
,syria,34.802075,38.99681500000001,2020-03-18,0,0
,syria,34.802075,38.99681500000001,2020-03-19,0,0
,syria,34.802075,38.99681500000001,2020-03-20,0,0
,syria,34.802075,38.99681500000001,2020-03-21,0,0
,syria,34.802075,38.99681500000001,2020-03-22,1,1
,syria,34.802075,38.99681500000001,2020-03-23,1,0
,syria,34.802075,38.99681500000001,2020-03-24,1,0
,syria,34.802075,38.99681500000001,2020-03-25,5,4
,syria,34.802075,38.99681500000001,2020-03-26,5,0
,syria,34.802075,38.99681500000001,2020-03-27,5,0
,syria,34.802075,38.99681500000001,2020-03-28,5,0
,syria,34.802075,38.99681500000001,2020-03-29,9,4
,syria,34.802075,38.99681500000001,2020-03-30,10,1
,syria,34.802075,38.99681500000001,2020-03-31,10,0
,syria,34.802075,38.99681500000001,2020-04-01,10,0
,syria,34.802075,38.99681500000001,2020-04-02,16,6
,syria,34.802075,38.99681500000001,2020-04-03,16,0
,syria,34.802075,38.99681500000001,2020-04-04,16,0
,syria,34.802075,38.99681500000001,2020-04-05,19,3
,syria,34.802075,38.99681500000001,2020-04-06,19,0
,syria,34.802075,38.99681500000001,2020-04-07,19,0
,syria,34.802075,38.99681500000001,2020-04-08,19,0
,syria,34.802075,38.99681500000001,2020-04-09,19,0
,syria,34.802075,38.99681500000001,2020-04-10,19,0
,syria,34.802075,38.99681500000001,2020-04-11,25,6
,syria,34.802075,38.99681500000001,2020-04-12,25,0
,syria,34.802075,38.99681500000001,2020-04-13,25,0
,syria,34.802075,38.99681500000001,2020-04-14,29,4
,syria,34.802075,38.99681500000001,2020-04-15,33,4
,syria,34.802075,38.99681500000001,2020-04-16,33,0
,syria,34.802075,38.99681500000001,2020-04-17,38,5
,syria,34.802075,38.99681500000001,2020-04-18,38,0
,syria,34.802075,38.99681500000001,2020-04-19,39,1
,syria,34.802075,38.99681500000001,2020-04-20,39,0
,syria,34.802075,38.99681500000001,2020-04-21,42,3
,syria,34.802075,38.99681500000001,2020-04-22,42,0
,syria,34.802075,38.99681500000001,2020-04-23,42,0
,syria,34.802075,38.99681500000001,2020-04-24,42,0
,syria,34.802075,38.99681500000001,2020-04-25,42,0
,syria,34.802075,38.99681500000001,2020-04-26,43,1
,syria,34.802075,38.99681500000001,2020-04-27,43,0
,syria,34.802075,38.99681500000001,2020-04-28,43,0
,syria,34.802075,38.99681500000001,2020-04-29,43,0
,taiwan,23.7,121.0,2020-01-22,1,1
,taiwan,23.7,121.0,2020-01-23,1,0
,taiwan,23.7,121.0,2020-01-24,3,2
,taiwan,23.7,121.0,2020-01-25,3,0
,taiwan,23.7,121.0,2020-01-26,4,1
,taiwan,23.7,121.0,2020-01-27,5,1
,taiwan,23.7,121.0,2020-01-28,8,3
,taiwan,23.7,121.0,2020-01-29,8,0
,taiwan,23.7,121.0,2020-01-30,9,1
,taiwan,23.7,121.0,2020-01-31,10,1
,taiwan,23.7,121.0,2020-02-01,10,0
,taiwan,23.7,121.0,2020-02-02,10,0
,taiwan,23.7,121.0,2020-02-03,10,0
,taiwan,23.7,121.0,2020-02-04,11,1
,taiwan,23.7,121.0,2020-02-05,11,0
,taiwan,23.7,121.0,2020-02-06,16,5
,taiwan,23.7,121.0,2020-02-07,16,0
,taiwan,23.7,121.0,2020-02-08,17,1
,taiwan,23.7,121.0,2020-02-09,18,1
,taiwan,23.7,121.0,2020-02-10,18,0
,taiwan,23.7,121.0,2020-02-11,18,0
,taiwan,23.7,121.0,2020-02-12,18,0
,taiwan,23.7,121.0,2020-02-13,18,0
,taiwan,23.7,121.0,2020-02-14,18,0
,taiwan,23.7,121.0,2020-02-15,18,0
,taiwan,23.7,121.0,2020-02-16,20,2
,taiwan,23.7,121.0,2020-02-17,22,2
,taiwan,23.7,121.0,2020-02-18,22,0
,taiwan,23.7,121.0,2020-02-19,23,1
,taiwan,23.7,121.0,2020-02-20,24,1
,taiwan,23.7,121.0,2020-02-21,26,2
,taiwan,23.7,121.0,2020-02-22,26,0
,taiwan,23.7,121.0,2020-02-23,28,2
,taiwan,23.7,121.0,2020-02-24,30,2
,taiwan,23.7,121.0,2020-02-25,31,1
,taiwan,23.7,121.0,2020-02-26,32,1
,taiwan,23.7,121.0,2020-02-27,32,0
,taiwan,23.7,121.0,2020-02-28,34,2
,taiwan,23.7,121.0,2020-02-29,39,5
,taiwan,23.7,121.0,2020-03-01,40,1
,taiwan,23.7,121.0,2020-03-02,41,1
,taiwan,23.7,121.0,2020-03-03,42,1
,taiwan,23.7,121.0,2020-03-04,42,0
,taiwan,23.7,121.0,2020-03-05,44,2
,taiwan,23.7,121.0,2020-03-06,45,1
,taiwan,23.7,121.0,2020-03-07,45,0
,taiwan,23.7,121.0,2020-03-08,45,0
,taiwan,23.7,121.0,2020-03-09,45,0
,taiwan,23.7,121.0,2020-03-10,47,2
,taiwan,23.7,121.0,2020-03-11,48,1
,taiwan,23.7,121.0,2020-03-12,49,1
,taiwan,23.7,121.0,2020-03-13,50,1
,taiwan,23.7,121.0,2020-03-14,53,3
,taiwan,23.7,121.0,2020-03-15,59,6
,taiwan,23.7,121.0,2020-03-16,67,8
,taiwan,23.7,121.0,2020-03-17,77,10
,taiwan,23.7,121.0,2020-03-18,100,23
,taiwan,23.7,121.0,2020-03-19,108,8
,taiwan,23.7,121.0,2020-03-20,135,27
,taiwan,23.7,121.0,2020-03-21,153,18
,taiwan,23.7,121.0,2020-03-22,169,16
,taiwan,23.7,121.0,2020-03-23,195,26
,taiwan,23.7,121.0,2020-03-24,215,20
,taiwan,23.7,121.0,2020-03-25,235,20
,taiwan,23.7,121.0,2020-03-26,252,17
,taiwan,23.7,121.0,2020-03-27,267,15
,taiwan,23.7,121.0,2020-03-28,283,16
,taiwan,23.7,121.0,2020-03-29,298,15
,taiwan,23.7,121.0,2020-03-30,306,8
,taiwan,23.7,121.0,2020-03-31,322,16
,taiwan,23.7,121.0,2020-04-01,329,7
,taiwan,23.7,121.0,2020-04-02,339,10
,taiwan,23.7,121.0,2020-04-03,348,9
,taiwan,23.7,121.0,2020-04-04,355,7
,taiwan,23.7,121.0,2020-04-05,363,8
,taiwan,23.7,121.0,2020-04-06,373,10
,taiwan,23.7,121.0,2020-04-07,376,3
,taiwan,23.7,121.0,2020-04-08,379,3
,taiwan,23.7,121.0,2020-04-09,380,1
,taiwan,23.7,121.0,2020-04-10,382,2
,taiwan,23.7,121.0,2020-04-11,385,3
,taiwan,23.7,121.0,2020-04-12,388,3
,taiwan,23.7,121.0,2020-04-13,393,5
,taiwan,23.7,121.0,2020-04-14,393,0
,taiwan,23.7,121.0,2020-04-15,395,2
,taiwan,23.7,121.0,2020-04-16,395,0
,taiwan,23.7,121.0,2020-04-17,395,0
,taiwan,23.7,121.0,2020-04-18,398,3
,taiwan,23.7,121.0,2020-04-19,420,22
,taiwan,23.7,121.0,2020-04-20,422,2
,taiwan,23.7,121.0,2020-04-21,425,3
,taiwan,23.7,121.0,2020-04-22,426,1
,taiwan,23.7,121.0,2020-04-23,427,1
,taiwan,23.7,121.0,2020-04-24,428,1
,taiwan,23.7,121.0,2020-04-25,429,1
,taiwan,23.7,121.0,2020-04-26,429,0
,taiwan,23.7,121.0,2020-04-27,429,0
,taiwan,23.7,121.0,2020-04-28,429,0
,taiwan,23.7,121.0,2020-04-29,429,0
,tanzania,-6.369,34.8888,2020-01-22,0,0
,tanzania,-6.369,34.8888,2020-01-23,0,0
,tanzania,-6.369,34.8888,2020-01-24,0,0
,tanzania,-6.369,34.8888,2020-01-25,0,0
,tanzania,-6.369,34.8888,2020-01-26,0,0
,tanzania,-6.369,34.8888,2020-01-27,0,0
,tanzania,-6.369,34.8888,2020-01-28,0,0
,tanzania,-6.369,34.8888,2020-01-29,0,0
,tanzania,-6.369,34.8888,2020-01-30,0,0
,tanzania,-6.369,34.8888,2020-01-31,0,0
,tanzania,-6.369,34.8888,2020-02-01,0,0
,tanzania,-6.369,34.8888,2020-02-02,0,0
,tanzania,-6.369,34.8888,2020-02-03,0,0
,tanzania,-6.369,34.8888,2020-02-04,0,0
,tanzania,-6.369,34.8888,2020-02-05,0,0
,tanzania,-6.369,34.8888,2020-02-06,0,0
,tanzania,-6.369,34.8888,2020-02-07,0,0
,tanzania,-6.369,34.8888,2020-02-08,0,0
,tanzania,-6.369,34.8888,2020-02-09,0,0
,tanzania,-6.369,34.8888,2020-02-10,0,0
,tanzania,-6.369,34.8888,2020-02-11,0,0
,tanzania,-6.369,34.8888,2020-02-12,0,0
,tanzania,-6.369,34.8888,2020-02-13,0,0
,tanzania,-6.369,34.8888,2020-02-14,0,0
,tanzania,-6.369,34.8888,2020-02-15,0,0
,tanzania,-6.369,34.8888,2020-02-16,0,0
,tanzania,-6.369,34.8888,2020-02-17,0,0
,tanzania,-6.369,34.8888,2020-02-18,0,0
,tanzania,-6.369,34.8888,2020-02-19,0,0
,tanzania,-6.369,34.8888,2020-02-20,0,0
,tanzania,-6.369,34.8888,2020-02-21,0,0
,tanzania,-6.369,34.8888,2020-02-22,0,0
,tanzania,-6.369,34.8888,2020-02-23,0,0
,tanzania,-6.369,34.8888,2020-02-24,0,0
,tanzania,-6.369,34.8888,2020-02-25,0,0
,tanzania,-6.369,34.8888,2020-02-26,0,0
,tanzania,-6.369,34.8888,2020-02-27,0,0
,tanzania,-6.369,34.8888,2020-02-28,0,0
,tanzania,-6.369,34.8888,2020-02-29,0,0
,tanzania,-6.369,34.8888,2020-03-01,0,0
,tanzania,-6.369,34.8888,2020-03-02,0,0
,tanzania,-6.369,34.8888,2020-03-03,0,0
,tanzania,-6.369,34.8888,2020-03-04,0,0
,tanzania,-6.369,34.8888,2020-03-05,0,0
,tanzania,-6.369,34.8888,2020-03-06,0,0
,tanzania,-6.369,34.8888,2020-03-07,0,0
,tanzania,-6.369,34.8888,2020-03-08,0,0
,tanzania,-6.369,34.8888,2020-03-09,0,0
,tanzania,-6.369,34.8888,2020-03-10,0,0
,tanzania,-6.369,34.8888,2020-03-11,0,0
,tanzania,-6.369,34.8888,2020-03-12,0,0
,tanzania,-6.369,34.8888,2020-03-13,0,0
,tanzania,-6.369,34.8888,2020-03-14,0,0
,tanzania,-6.369,34.8888,2020-03-15,0,0
,tanzania,-6.369,34.8888,2020-03-16,1,1
,tanzania,-6.369,34.8888,2020-03-17,1,0
,tanzania,-6.369,34.8888,2020-03-18,3,2
,tanzania,-6.369,34.8888,2020-03-19,6,3
,tanzania,-6.369,34.8888,2020-03-20,6,0
,tanzania,-6.369,34.8888,2020-03-21,6,0
,tanzania,-6.369,34.8888,2020-03-22,12,6
,tanzania,-6.369,34.8888,2020-03-23,12,0
,tanzania,-6.369,34.8888,2020-03-24,12,0
,tanzania,-6.369,34.8888,2020-03-25,12,0
,tanzania,-6.369,34.8888,2020-03-26,13,1
,tanzania,-6.369,34.8888,2020-03-27,13,0
,tanzania,-6.369,34.8888,2020-03-28,14,1
,tanzania,-6.369,34.8888,2020-03-29,14,0
,tanzania,-6.369,34.8888,2020-03-30,19,5
,tanzania,-6.369,34.8888,2020-03-31,19,0
,tanzania,-6.369,34.8888,2020-04-01,20,1
,tanzania,-6.369,34.8888,2020-04-02,20,0
,tanzania,-6.369,34.8888,2020-04-03,20,0
,tanzania,-6.369,34.8888,2020-04-04,20,0
,tanzania,-6.369,34.8888,2020-04-05,22,2
,tanzania,-6.369,34.8888,2020-04-06,24,2
,tanzania,-6.369,34.8888,2020-04-07,24,0
,tanzania,-6.369,34.8888,2020-04-08,25,1
,tanzania,-6.369,34.8888,2020-04-09,25,0
,tanzania,-6.369,34.8888,2020-04-10,32,7
,tanzania,-6.369,34.8888,2020-04-11,32,0
,tanzania,-6.369,34.8888,2020-04-12,32,0
,tanzania,-6.369,34.8888,2020-04-13,49,17
,tanzania,-6.369,34.8888,2020-04-14,53,4
,tanzania,-6.369,34.8888,2020-04-15,88,35
,tanzania,-6.369,34.8888,2020-04-16,94,6
,tanzania,-6.369,34.8888,2020-04-17,147,53
,tanzania,-6.369,34.8888,2020-04-18,147,0
,tanzania,-6.369,34.8888,2020-04-19,170,23
,tanzania,-6.369,34.8888,2020-04-20,254,84
,tanzania,-6.369,34.8888,2020-04-21,254,0
,tanzania,-6.369,34.8888,2020-04-22,284,30
,tanzania,-6.369,34.8888,2020-04-23,284,0
,tanzania,-6.369,34.8888,2020-04-24,299,15
,tanzania,-6.369,34.8888,2020-04-25,299,0
,tanzania,-6.369,34.8888,2020-04-26,299,0
,tanzania,-6.369,34.8888,2020-04-27,299,0
,tanzania,-6.369,34.8888,2020-04-28,299,0
,tanzania,-6.369,34.8888,2020-04-29,480,181
,thailand,15.0,101.0,2020-01-22,2,2
,thailand,15.0,101.0,2020-01-23,3,1
,thailand,15.0,101.0,2020-01-24,5,2
,thailand,15.0,101.0,2020-01-25,7,2
,thailand,15.0,101.0,2020-01-26,8,1
,thailand,15.0,101.0,2020-01-27,8,0
,thailand,15.0,101.0,2020-01-28,14,6
,thailand,15.0,101.0,2020-01-29,14,0
,thailand,15.0,101.0,2020-01-30,14,0
,thailand,15.0,101.0,2020-01-31,19,5
,thailand,15.0,101.0,2020-02-01,19,0
,thailand,15.0,101.0,2020-02-02,19,0
,thailand,15.0,101.0,2020-02-03,19,0
,thailand,15.0,101.0,2020-02-04,25,6
,thailand,15.0,101.0,2020-02-05,25,0
,thailand,15.0,101.0,2020-02-06,25,0
,thailand,15.0,101.0,2020-02-07,25,0
,thailand,15.0,101.0,2020-02-08,32,7
,thailand,15.0,101.0,2020-02-09,32,0
,thailand,15.0,101.0,2020-02-10,32,0
,thailand,15.0,101.0,2020-02-11,33,1
,thailand,15.0,101.0,2020-02-12,33,0
,thailand,15.0,101.0,2020-02-13,33,0
,thailand,15.0,101.0,2020-02-14,33,0
,thailand,15.0,101.0,2020-02-15,33,0
,thailand,15.0,101.0,2020-02-16,34,1
,thailand,15.0,101.0,2020-02-17,35,1
,thailand,15.0,101.0,2020-02-18,35,0
,thailand,15.0,101.0,2020-02-19,35,0
,thailand,15.0,101.0,2020-02-20,35,0
,thailand,15.0,101.0,2020-02-21,35,0
,thailand,15.0,101.0,2020-02-22,35,0
,thailand,15.0,101.0,2020-02-23,35,0
,thailand,15.0,101.0,2020-02-24,35,0
,thailand,15.0,101.0,2020-02-25,37,2
,thailand,15.0,101.0,2020-02-26,40,3
,thailand,15.0,101.0,2020-02-27,40,0
,thailand,15.0,101.0,2020-02-28,41,1
,thailand,15.0,101.0,2020-02-29,42,1
,thailand,15.0,101.0,2020-03-01,42,0
,thailand,15.0,101.0,2020-03-02,43,1
,thailand,15.0,101.0,2020-03-03,43,0
,thailand,15.0,101.0,2020-03-04,43,0
,thailand,15.0,101.0,2020-03-05,47,4
,thailand,15.0,101.0,2020-03-06,48,1
,thailand,15.0,101.0,2020-03-07,50,2
,thailand,15.0,101.0,2020-03-08,50,0
,thailand,15.0,101.0,2020-03-09,50,0
,thailand,15.0,101.0,2020-03-10,53,3
,thailand,15.0,101.0,2020-03-11,59,6
,thailand,15.0,101.0,2020-03-12,70,11
,thailand,15.0,101.0,2020-03-13,75,5
,thailand,15.0,101.0,2020-03-14,82,7
,thailand,15.0,101.0,2020-03-15,114,32
,thailand,15.0,101.0,2020-03-16,147,33
,thailand,15.0,101.0,2020-03-17,177,30
,thailand,15.0,101.0,2020-03-18,212,35
,thailand,15.0,101.0,2020-03-19,272,60
,thailand,15.0,101.0,2020-03-20,322,50
,thailand,15.0,101.0,2020-03-21,411,89
,thailand,15.0,101.0,2020-03-22,599,188
,thailand,15.0,101.0,2020-03-23,721,122
,thailand,15.0,101.0,2020-03-24,827,106
,thailand,15.0,101.0,2020-03-25,934,107
,thailand,15.0,101.0,2020-03-26,1045,111
,thailand,15.0,101.0,2020-03-27,1136,91
,thailand,15.0,101.0,2020-03-28,1245,109
,thailand,15.0,101.0,2020-03-29,1388,143
,thailand,15.0,101.0,2020-03-30,1524,136
,thailand,15.0,101.0,2020-03-31,1651,127
,thailand,15.0,101.0,2020-04-01,1771,120
,thailand,15.0,101.0,2020-04-02,1875,104
,thailand,15.0,101.0,2020-04-03,1978,103
,thailand,15.0,101.0,2020-04-04,2067,89
,thailand,15.0,101.0,2020-04-05,2169,102
,thailand,15.0,101.0,2020-04-06,2220,51
,thailand,15.0,101.0,2020-04-07,2258,38
,thailand,15.0,101.0,2020-04-08,2369,111
,thailand,15.0,101.0,2020-04-09,2423,54
,thailand,15.0,101.0,2020-04-10,2473,50
,thailand,15.0,101.0,2020-04-11,2518,45
,thailand,15.0,101.0,2020-04-12,2551,33
,thailand,15.0,101.0,2020-04-13,2579,28
,thailand,15.0,101.0,2020-04-14,2613,34
,thailand,15.0,101.0,2020-04-15,2643,30
,thailand,15.0,101.0,2020-04-16,2672,29
,thailand,15.0,101.0,2020-04-17,2700,28
,thailand,15.0,101.0,2020-04-18,2733,33
,thailand,15.0,101.0,2020-04-19,2765,32
,thailand,15.0,101.0,2020-04-20,2792,27
,thailand,15.0,101.0,2020-04-21,2811,19
,thailand,15.0,101.0,2020-04-22,2826,15
,thailand,15.0,101.0,2020-04-23,2839,13
,thailand,15.0,101.0,2020-04-24,2907,68
,thailand,15.0,101.0,2020-04-25,2907,0
,thailand,15.0,101.0,2020-04-26,2922,15
,thailand,15.0,101.0,2020-04-27,2931,9
,thailand,15.0,101.0,2020-04-28,2938,7
,thailand,15.0,101.0,2020-04-29,2947,9
,timor-leste,-8.874217,125.727539,2020-01-22,0,0
,timor-leste,-8.874217,125.727539,2020-01-23,0,0
,timor-leste,-8.874217,125.727539,2020-01-24,0,0
,timor-leste,-8.874217,125.727539,2020-01-25,0,0
,timor-leste,-8.874217,125.727539,2020-01-26,0,0
,timor-leste,-8.874217,125.727539,2020-01-27,0,0
,timor-leste,-8.874217,125.727539,2020-01-28,0,0
,timor-leste,-8.874217,125.727539,2020-01-29,0,0
,timor-leste,-8.874217,125.727539,2020-01-30,0,0
,timor-leste,-8.874217,125.727539,2020-01-31,0,0
,timor-leste,-8.874217,125.727539,2020-02-01,0,0
,timor-leste,-8.874217,125.727539,2020-02-02,0,0
,timor-leste,-8.874217,125.727539,2020-02-03,0,0
,timor-leste,-8.874217,125.727539,2020-02-04,0,0
,timor-leste,-8.874217,125.727539,2020-02-05,0,0
,timor-leste,-8.874217,125.727539,2020-02-06,0,0
,timor-leste,-8.874217,125.727539,2020-02-07,0,0
,timor-leste,-8.874217,125.727539,2020-02-08,0,0
,timor-leste,-8.874217,125.727539,2020-02-09,0,0
,timor-leste,-8.874217,125.727539,2020-02-10,0,0
,timor-leste,-8.874217,125.727539,2020-02-11,0,0
,timor-leste,-8.874217,125.727539,2020-02-12,0,0
,timor-leste,-8.874217,125.727539,2020-02-13,0,0
,timor-leste,-8.874217,125.727539,2020-02-14,0,0
,timor-leste,-8.874217,125.727539,2020-02-15,0,0
,timor-leste,-8.874217,125.727539,2020-02-16,0,0
,timor-leste,-8.874217,125.727539,2020-02-17,0,0
