date,country,confirmed,deaths,recovered
2020-02-09,japan,26,0,1.0
2020-02-09,jordan,0,0,0.0
2020-02-09,kazakhstan,0,0,0.0
2020-02-09,kenya,0,0,0.0
2020-02-09,korea-south,25,0,3.0
2020-02-09,kosovo,0,0,0.0
2020-02-09,kuwait,0,0,0.0
2020-02-09,kyrgyzstan,0,0,0.0
2020-02-09,laos,0,0,0.0
2020-02-09,latvia,0,0,0.0
2020-02-09,lebanon,0,0,0.0
2020-02-09,liberia,0,0,0.0
2020-02-09,libya,0,0,0.0
2020-02-09,liechtenstein,0,0,0.0
2020-02-09,lithuania,0,0,0.0
2020-02-09,luxembourg,0,0,0.0
2020-02-09,madagascar,0,0,0.0
2020-02-09,malaysia,16,0,1.0
2020-02-09,maldives,0,0,0.0
2020-02-09,mali,0,0,0.0
2020-02-09,malta,0,0,0.0
2020-02-09,mauritania,0,0,0.0
2020-02-09,mauritius,0,0,0.0
2020-02-09,mexico,0,0,0.0
2020-02-09,moldova,0,0,0.0
2020-02-09,monaco,0,0,0.0
2020-02-09,mongolia,0,0,0.0
2020-02-09,montenegro,0,0,0.0
2020-02-09,morocco,0,0,0.0
2020-02-09,mozambique,0,0,0.0
2020-02-09,ms-zaandam,0,0,0.0
2020-02-09,namibia,0,0,0.0
2020-02-09,nepal,1,0,0.0
2020-02-09,netherlands,0,0,0.0
2020-02-09,new-zealand,0,0,0.0
2020-02-09,nicaragua,0,0,0.0
2020-02-09,niger,0,0,0.0
2020-02-09,nigeria,0,0,0.0
2020-02-09,north-macedonia,0,0,0.0
2020-02-09,norway,0,0,0.0
2020-02-09,oman,0,0,0.0
2020-02-09,pakistan,0,0,0.0
2020-02-09,panama,0,0,0.0
2020-02-09,papua-new-guinea,0,0,0.0
2020-02-09,paraguay,0,0,0.0
2020-02-09,peru,0,0,0.0
2020-02-09,philippines,3,1,0.0
2020-02-09,poland,0,0,0.0
2020-02-09,portugal,0,0,0.0
2020-02-09,qatar,0,0,0.0
2020-02-09,romania,0,0,0.0
2020-02-09,russia,2,0,0.0
2020-02-09,rwanda,0,0,0.0
2020-02-09,saint-kitts-and-nevis,0,0,0.0
2020-02-09,saint-lucia,0,0,0.0
2020-02-09,saint-vincent-and-the-grenadines,0,0,0.0
2020-02-09,san-marino,0,0,0.0
2020-02-09,saudi-arabia,0,0,0.0
2020-02-09,senegal,0,0,0.0
2020-02-09,serbia,0,0,0.0
2020-02-09,seychelles,0,0,0.0
2020-02-09,sierra-leone,0,0,0.0
2020-02-09,singapore,40,0,2.0
2020-02-09,slovakia,0,0,0.0
2020-02-09,slovenia,0,0,0.0
2020-02-09,somalia,0,0,0.0
2020-02-09,south-africa,0,0,0.0
2020-02-09,spain,2,0,0.0
2020-02-09,sri-lanka,1,0,1.0
2020-02-09,sudan,0,0,0.0
2020-02-09,suriname,0,0,0.0
2020-02-09,sweden,1,0,0.0
2020-02-09,switzerland,0,0,0.0
2020-02-09,syria,0,0,0.0
2020-02-09,taiwan,18,0,1.0
2020-02-09,tanzania,0,0,0.0
2020-02-09,thailand,32,0,10.0
2020-02-09,timor-leste,0,0,0.0
2020-02-09,togo,0,0,0.0
2020-02-09,trinidad-and-tobago,0,0,0.0
2020-02-09,tunisia,0,0,0.0
2020-02-09,turkey,0,0,0.0
2020-02-09,uganda,0,0,0.0
2020-02-09,ukraine,0,0,0.0
2020-02-09,united-arab-emirates,7,0,0.0
2020-02-09,united-kingdom,3,0,0.0
2020-02-09,uruguay,0,0,0.0
2020-02-09,us,11,0,3.0
2020-02-09,uzbekistan,0,0,0.0
2020-02-09,venezuela,0,0,0.0
2020-02-09,vietnam,13,0,1.0
2020-02-09,west-bank-and-gaza,0,0,0.0
2020-02-09,zambia,0,0,0.0
2020-02-09,zimbabwe,0,0,0.0
2020-02-10,afghanistan,0,0,0.0
2020-02-10,albania,0,0,0.0
2020-02-10,algeria,0,0,0.0
2020-02-10,andorra,0,0,0.0
2020-02-10,angola,0,0,0.0
2020-02-10,antigua-and-barbuda,0,0,0.0
2020-02-10,argentina,0,0,0.0
2020-02-10,armenia,0,0,0.0
2020-02-10,australia,15,0,2.0
2020-02-10,austria,0,0,0.0
2020-02-10,azerbaijan,0,0,0.0
2020-02-10,bahamas,0,0,0.0
2020-02-10,bahrain,0,0,0.0
2020-02-10,bangladesh,0,0,0.0
2020-02-10,barbados,0,0,0.0
2020-02-10,belarus,0,0,0.0
2020-02-10,belgium,1,0,0.0
2020-02-10,belize,0,0,0.0
2020-02-10,benin,0,0,0.0
2020-02-10,bhutan,0,0,0.0
2020-02-10,bolivia,0,0,0.0
2020-02-10,bosnia-and-herzegovina,0,0,0.0
2020-02-10,botswana,0,0,0.0
2020-02-10,brazil,0,0,0.0
2020-02-10,brunei,0,0,0.0
2020-02-10,bulgaria,0,0,0.0
2020-02-10,burkina-faso,0,0,0.0
2020-02-10,burma,0,0,0.0
2020-02-10,burundi,0,0,0.0
2020-02-10,cabo-verde,0,0,0.0
2020-02-10,cambodia,1,0,0.0
2020-02-10,cameroon,0,0,0.0
2020-02-10,canada,7,0,0.0
2020-02-10,central-african-republic,0,0,0.0
2020-02-10,chad,0,0,0.0
2020-02-10,chile,0,0,0.0
2020-02-10,china,42354,1012,3918.0
2020-02-10,colombia,0,0,0.0
2020-02-10,congo-brazzaville,0,0,0.0
2020-02-10,congo-kinshasa,0,0,0.0
2020-02-10,costa-rica,0,0,0.0
2020-02-10,cote-d-ivoire,0,0,0.0
2020-02-10,croatia,0,0,0.0
2020-02-10,cuba,0,0,0.0
2020-02-10,cyprus,0,0,0.0
2020-02-10,czechia,0,0,0.0
2020-02-10,denmark,0,0,0.0
2020-02-10,diamond-princess,135,0,0.0
2020-02-10,djibouti,0,0,0.0
2020-02-10,dominica,0,0,0.0
2020-02-10,dominican-republic,0,0,0.0
2020-02-10,ecuador,0,0,0.0
2020-02-10,egypt,0,0,0.0
2020-02-10,el-salvador,0,0,0.0
2020-02-10,equatorial-guinea,0,0,0.0
2020-02-10,eritrea,0,0,0.0
2020-02-10,estonia,0,0,0.0
2020-02-10,eswatini,0,0,0.0
2020-02-10,ethiopia,0,0,0.0
2020-02-10,fiji,0,0,0.0
2020-02-10,finland,1,0,0.0
2020-02-10,france,11,0,0.0
2020-02-10,gabon,0,0,0.0
2020-02-10,gambia,0,0,0.0
2020-02-10,georgia,0,0,0.0
2020-02-10,germany,14,0,0.0
2020-02-10,ghana,0,0,0.0
2020-02-10,greece,0,0,0.0
2020-02-10,grenada,0,0,0.0
2020-02-10,guatemala,0,0,0.0
2020-02-10,guinea,0,0,0.0
2020-02-10,guinea-bissau,0,0,0.0
2020-02-10,guyana,0,0,0.0
2020-02-10,haiti,0,0,0.0
2020-02-10,holy-see,0,0,0.0
2020-02-10,honduras,0,0,0.0
2020-02-10,hungary,0,0,0.0
2020-02-10,iceland,0,0,0.0
2020-02-10,india,3,0,0.0
2020-02-10,indonesia,0,0,0.0
2020-02-10,iran,0,0,0.0
2020-02-10,iraq,0,0,0.0
2020-02-10,ireland,0,0,0.0
2020-02-10,israel,0,0,0.0
2020-02-10,italy,3,0,0.0
2020-02-10,jamaica,0,0,0.0
2020-02-10,japan,26,0,4.0
2020-02-10,jordan,0,0,0.0
2020-02-10,kazakhstan,0,0,0.0
2020-02-10,kenya,0,0,0.0
2020-02-10,korea-south,27,0,3.0
2020-02-10,kosovo,0,0,0.0
2020-02-10,kuwait,0,0,0.0
2020-02-10,kyrgyzstan,0,0,0.0
2020-02-10,laos,0,0,0.0
2020-02-10,latvia,0,0,0.0
2020-02-10,lebanon,0,0,0.0
2020-02-10,liberia,0,0,0.0
2020-02-10,libya,0,0,0.0
2020-02-10,liechtenstein,0,0,0.0
2020-02-10,lithuania,0,0,0.0
2020-02-10,luxembourg,0,0,0.0
2020-02-10,madagascar,0,0,0.0
2020-02-10,malaysia,18,0,1.0
2020-02-10,maldives,0,0,0.0
2020-02-10,mali,0,0,0.0
2020-02-10,malta,0,0,0.0
2020-02-10,mauritania,0,0,0.0
2020-02-10,mauritius,0,0,0.0
2020-02-10,mexico,0,0,0.0
2020-02-10,moldova,0,0,0.0
2020-02-10,monaco,0,0,0.0
2020-02-10,mongolia,0,0,0.0
2020-02-10,montenegro,0,0,0.0
2020-02-10,morocco,0,0,0.0
2020-02-10,mozambique,0,0,0.0
2020-02-10,ms-zaandam,0,0,0.0
2020-02-10,namibia,0,0,0.0
2020-02-10,nepal,1,0,0.0
2020-02-10,netherlands,0,0,0.0
2020-02-10,new-zealand,0,0,0.0
2020-02-10,nicaragua,0,0,0.0
2020-02-10,niger,0,0,0.0
2020-02-10,nigeria,0,0,0.0
2020-02-10,north-macedonia,0,0,0.0
2020-02-10,norway,0,0,0.0
2020-02-10,oman,0,0,0.0
2020-02-10,pakistan,0,0,0.0
2020-02-10,panama,0,0,0.0
2020-02-10,papua-new-guinea,0,0,0.0
2020-02-10,paraguay,0,0,0.0
2020-02-10,peru,0,0,0.0
2020-02-10,philippines,3,1,0.0
2020-02-10,poland,0,0,0.0
2020-02-10,portugal,0,0,0.0
2020-02-10,qatar,0,0,0.0
2020-02-10,romania,0,0,0.0
2020-02-10,russia,2,0,0.0
2020-02-10,rwanda,0,0,0.0
2020-02-10,saint-kitts-and-nevis,0,0,0.0
2020-02-10,saint-lucia,0,0,0.0
2020-02-10,saint-vincent-and-the-grenadines,0,0,0.0
2020-02-10,san-marino,0,0,0.0
2020-02-10,saudi-arabia,0,0,0.0
2020-02-10,senegal,0,0,0.0
2020-02-10,serbia,0,0,0.0
2020-02-10,seychelles,0,0,0.0
2020-02-10,sierra-leone,0,0,0.0
2020-02-10,singapore,45,0,2.0
2020-02-10,slovakia,0,0,0.0
2020-02-10,slovenia,0,0,0.0
2020-02-10,somalia,0,0,0.0
2020-02-10,south-africa,0,0,0.0
2020-02-10,spain,2,0,0.0
2020-02-10,sri-lanka,1,0,1.0
2020-02-10,sudan,0,0,0.0
2020-02-10,suriname,0,0,0.0
2020-02-10,sweden,1,0,0.0
2020-02-10,switzerland,0,0,0.0
2020-02-10,syria,0,0,0.0
2020-02-10,taiwan,18,0,1.0
2020-02-10,tanzania,0,0,0.0
2020-02-10,thailand,32,0,10.0
2020-02-10,timor-leste,0,0,0.0
2020-02-10,togo,0,0,0.0
2020-02-10,trinidad-and-tobago,0,0,0.0
2020-02-10,tunisia,0,0,0.0
2020-02-10,turkey,0,0,0.0
2020-02-10,uganda,0,0,0.0
2020-02-10,ukraine,0,0,0.0
2020-02-10,united-arab-emirates,8,0,0.0
2020-02-10,united-kingdom,8,0,0.0
2020-02-10,uruguay,0,0,0.0
2020-02-10,us,11,0,3.0
2020-02-10,uzbekistan,0,0,0.0
2020-02-10,venezuela,0,0,0.0
2020-02-10,vietnam,14,0,1.0
2020-02-10,west-bank-and-gaza,0,0,0.0
2020-02-10,zambia,0,0,0.0
2020-02-10,zimbabwe,0,0,0.0
2020-02-11,afghanistan,0,0,0.0
2020-02-11,albania,0,0,0.0
2020-02-11,algeria,0,0,0.0
2020-02-11,andorra,0,0,0.0
2020-02-11,angola,0,0,0.0
2020-02-11,antigua-and-barbuda,0,0,0.0
2020-02-11,argentina,0,0,0.0
2020-02-11,armenia,0,0,0.0
2020-02-11,australia,15,0,2.0
2020-02-11,austria,0,0,0.0
2020-02-11,azerbaijan,0,0,0.0
2020-02-11,bahamas,0,0,0.0
2020-02-11,bahrain,0,0,0.0
2020-02-11,bangladesh,0,0,0.0
2020-02-11,barbados,0,0,0.0
2020-02-11,belarus,0,0,0.0
2020-02-11,belgium,1,0,0.0
2020-02-11,belize,0,0,0.0
2020-02-11,benin,0,0,0.0
2020-02-11,bhutan,0,0,0.0
2020-02-11,bolivia,0,0,0.0
2020-02-11,bosnia-and-herzegovina,0,0,0.0
2020-02-11,botswana,0,0,0.0
2020-02-11,brazil,0,0,0.0
2020-02-11,brunei,0,0,0.0
2020-02-11,bulgaria,0,0,0.0
2020-02-11,burkina-faso,0,0,0.0
2020-02-11,burma,0,0,0.0
2020-02-11,burundi,0,0,0.0
2020-02-11,cabo-verde,0,0,0.0
2020-02-11,cambodia,1,0,0.0
2020-02-11,cameroon,0,0,0.0
2020-02-11,canada,7,0,0.0
2020-02-11,central-african-republic,0,0,0.0
2020-02-11,chad,0,0,0.0
2020-02-11,chile,0,0,0.0
2020-02-11,china,44386,1112,4636.0
2020-02-11,colombia,0,0,0.0
2020-02-11,congo-brazzaville,0,0,0.0
2020-02-11,congo-kinshasa,0,0,0.0
2020-02-11,costa-rica,0,0,0.0
2020-02-11,cote-d-ivoire,0,0,0.0
2020-02-11,croatia,0,0,0.0
2020-02-11,cuba,0,0,0.0
2020-02-11,cyprus,0,0,0.0
2020-02-11,czechia,0,0,0.0
2020-02-11,denmark,0,0,0.0
2020-02-11,diamond-princess,135,0,0.0
2020-02-11,djibouti,0,0,0.0
2020-02-11,dominica,0,0,0.0
2020-02-11,dominican-republic,0,0,0.0
2020-02-11,ecuador,0,0,0.0
2020-02-11,egypt,0,0,0.0
2020-02-11,el-salvador,0,0,0.0
2020-02-11,equatorial-guinea,0,0,0.0
2020-02-11,eritrea,0,0,0.0
2020-02-11,estonia,0,0,0.0
2020-02-11,eswatini,0,0,0.0
2020-02-11,ethiopia,0,0,0.0
2020-02-11,fiji,0,0,0.0
2020-02-11,finland,1,0,0.0
2020-02-11,france,11,0,0.0
2020-02-11,gabon,0,0,0.0
2020-02-11,gambia,0,0,0.0
2020-02-11,georgia,0,0,0.0
2020-02-11,germany,16,0,0.0
2020-02-11,ghana,0,0,0.0
2020-02-11,greece,0,0,0.0
2020-02-11,grenada,0,0,0.0
2020-02-11,guatemala,0,0,0.0
2020-02-11,guinea,0,0,0.0
2020-02-11,guinea-bissau,0,0,0.0
2020-02-11,guyana,0,0,0.0
2020-02-11,haiti,0,0,0.0
2020-02-11,holy-see,0,0,0.0
2020-02-11,honduras,0,0,0.0
2020-02-11,hungary,0,0,0.0
2020-02-11,iceland,0,0,0.0
2020-02-11,india,3,0,0.0
2020-02-11,indonesia,0,0,0.0
2020-02-11,iran,0,0,0.0
2020-02-11,iraq,0,0,0.0
2020-02-11,ireland,0,0,0.0
2020-02-11,israel,0,0,0.0
2020-02-11,italy,3,0,0.0
2020-02-11,jamaica,0,0,0.0
2020-02-11,japan,26,0,9.0
2020-02-11,jordan,0,0,0.0
2020-02-11,kazakhstan,0,0,0.0
2020-02-11,kenya,0,0,0.0
2020-02-11,korea-south,28,0,3.0
2020-02-11,kosovo,0,0,0.0
2020-02-11,kuwait,0,0,0.0
2020-02-11,kyrgyzstan,0,0,0.0
2020-02-11,laos,0,0,0.0
2020-02-11,latvia,0,0,0.0
2020-02-11,lebanon,0,0,0.0
2020-02-11,liberia,0,0,0.0
2020-02-11,libya,0,0,0.0
2020-02-11,liechtenstein,0,0,0.0
2020-02-11,lithuania,0,0,0.0
2020-02-11,luxembourg,0,0,0.0
2020-02-11,madagascar,0,0,0.0
2020-02-11,malaysia,18,0,3.0
2020-02-11,maldives,0,0,0.0
2020-02-11,mali,0,0,0.0
2020-02-11,malta,0,0,0.0
2020-02-11,mauritania,0,0,0.0
2020-02-11,mauritius,0,0,0.0
2020-02-11,mexico,0,0,0.0
2020-02-11,moldova,0,0,0.0
2020-02-11,monaco,0,0,0.0
2020-02-11,mongolia,0,0,0.0
2020-02-11,montenegro,0,0,0.0
2020-02-11,morocco,0,0,0.0
2020-02-11,mozambique,0,0,0.0
2020-02-11,ms-zaandam,0,0,0.0
2020-02-11,namibia,0,0,0.0
2020-02-11,nepal,1,0,0.0
2020-02-11,netherlands,0,0,0.0
2020-02-11,new-zealand,0,0,0.0
2020-02-11,nicaragua,0,0,0.0
2020-02-11,niger,0,0,0.0
2020-02-11,nigeria,0,0,0.0
2020-02-11,north-macedonia,0,0,0.0
2020-02-11,norway,0,0,0.0
2020-02-11,oman,0,0,0.0
2020-02-11,pakistan,0,0,0.0
2020-02-11,panama,0,0,0.0
2020-02-11,papua-new-guinea,0,0,0.0
2020-02-11,paraguay,0,0,0.0
2020-02-11,peru,0,0,0.0
2020-02-11,philippines,3,1,0.0
2020-02-11,poland,0,0,0.0
2020-02-11,portugal,0,0,0.0
2020-02-11,qatar,0,0,0.0
2020-02-11,romania,0,0,0.0
2020-02-11,russia,2,0,0.0
2020-02-11,rwanda,0,0,0.0
2020-02-11,saint-kitts-and-nevis,0,0,0.0
2020-02-11,saint-lucia,0,0,0.0
2020-02-11,saint-vincent-and-the-grenadines,0,0,0.0
2020-02-11,san-marino,0,0,0.0
2020-02-11,saudi-arabia,0,0,0.0
2020-02-11,senegal,0,0,0.0
2020-02-11,serbia,0,0,0.0
2020-02-11,seychelles,0,0,0.0
2020-02-11,sierra-leone,0,0,0.0
2020-02-11,singapore,47,0,9.0
2020-02-11,slovakia,0,0,0.0
2020-02-11,slovenia,0,0,0.0
2020-02-11,somalia,0,0,0.0
2020-02-11,south-africa,0,0,0.0
2020-02-11,spain,2,0,0.0
2020-02-11,sri-lanka,1,0,1.0
2020-02-11,sudan,0,0,0.0
2020-02-11,suriname,0,0,0.0
2020-02-11,sweden,1,0,0.0
2020-02-11,switzerland,0,0,0.0
2020-02-11,syria,0,0,0.0
2020-02-11,taiwan,18,0,1.0
2020-02-11,tanzania,0,0,0.0
2020-02-11,thailand,33,0,10.0
2020-02-11,timor-leste,0,0,0.0
2020-02-11,togo,0,0,0.0
2020-02-11,trinidad-and-tobago,0,0,0.0
2020-02-11,tunisia,0,0,0.0
2020-02-11,turkey,0,0,0.0
2020-02-11,uganda,0,0,0.0
2020-02-11,ukraine,0,0,0.0
2020-02-11,united-arab-emirates,8,0,0.0
2020-02-11,united-kingdom,8,0,0.0
2020-02-11,uruguay,0,0,0.0
2020-02-11,us,12,0,3.0
2020-02-11,uzbekistan,0,0,0.0
2020-02-11,venezuela,0,0,0.0
2020-02-11,vietnam,15,0,6.0
2020-02-11,west-bank-and-gaza,0,0,0.0
2020-02-11,zambia,0,0,0.0
2020-02-11,zimbabwe,0,0,0.0
2020-02-12,afghanistan,0,0,0.0
2020-02-12,albania,0,0,0.0
2020-02-12,algeria,0,0,0.0
2020-02-12,andorra,0,0,0.0
2020-02-12,angola,0,0,0.0
2020-02-12,antigua-and-barbuda,0,0,0.0
2020-02-12,argentina,0,0,0.0
2020-02-12,armenia,0,0,0.0
2020-02-12,australia,15,0,2.0
2020-02-12,austria,0,0,0.0
2020-02-12,azerbaijan,0,0,0.0
2020-02-12,bahamas,0,0,0.0
2020-02-12,bahrain,0,0,0.0
2020-02-12,bangladesh,0,0,0.0
2020-02-12,barbados,0,0,0.0
2020-02-12,belarus,0,0,0.0
2020-02-12,belgium,1,0,0.0
2020-02-12,belize,0,0,0.0
2020-02-12,benin,0,0,0.0
2020-02-12,bhutan,0,0,0.0
2020-02-12,bolivia,0,0,0.0
2020-02-12,bosnia-and-herzegovina,0,0,0.0
2020-02-12,botswana,0,0,0.0
2020-02-12,brazil,0,0,0.0
2020-02-12,brunei,0,0,0.0
2020-02-12,bulgaria,0,0,0.0
2020-02-12,burkina-faso,0,0,0.0
2020-02-12,burma,0,0,0.0
2020-02-12,burundi,0,0,0.0
2020-02-12,cabo-verde,0,0,0.0
2020-02-12,cambodia,1,0,1.0
2020-02-12,cameroon,0,0,0.0
2020-02-12,canada,7,0,0.0
2020-02-12,central-african-republic,0,0,0.0
2020-02-12,chad,0,0,0.0
2020-02-12,chile,0,0,0.0
2020-02-12,china,44759,1117,5082.0
2020-02-12,colombia,0,0,0.0
2020-02-12,congo-brazzaville,0,0,0.0
2020-02-12,congo-kinshasa,0,0,0.0
2020-02-12,costa-rica,0,0,0.0
2020-02-12,cote-d-ivoire,0,0,0.0
2020-02-12,croatia,0,0,0.0
2020-02-12,cuba,0,0,0.0
2020-02-12,cyprus,0,0,0.0
2020-02-12,czechia,0,0,0.0
2020-02-12,denmark,0,0,0.0
2020-02-12,diamond-princess,175,0,0.0
2020-02-12,djibouti,0,0,0.0
2020-02-12,dominica,0,0,0.0
2020-02-12,dominican-republic,0,0,0.0
2020-02-12,ecuador,0,0,0.0
2020-02-12,egypt,0,0,0.0
2020-02-12,el-salvador,0,0,0.0
2020-02-12,equatorial-guinea,0,0,0.0
2020-02-12,eritrea,0,0,0.0
2020-02-12,estonia,0,0,0.0
2020-02-12,eswatini,0,0,0.0
2020-02-12,ethiopia,0,0,0.0
2020-02-12,fiji,0,0,0.0
2020-02-12,finland,1,0,1.0
2020-02-12,france,11,0,2.0
2020-02-12,gabon,0,0,0.0
2020-02-12,gambia,0,0,0.0
2020-02-12,georgia,0,0,0.0
2020-02-12,germany,16,0,0.0
2020-02-12,ghana,0,0,0.0
2020-02-12,greece,0,0,0.0
2020-02-12,grenada,0,0,0.0
2020-02-12,guatemala,0,0,0.0
2020-02-12,guinea,0,0,0.0
2020-02-12,guinea-bissau,0,0,0.0
2020-02-12,guyana,0,0,0.0
2020-02-12,haiti,0,0,0.0
2020-02-12,holy-see,0,0,0.0
2020-02-12,honduras,0,0,0.0
2020-02-12,hungary,0,0,0.0
2020-02-12,iceland,0,0,0.0
2020-02-12,india,3,0,0.0
2020-02-12,indonesia,0,0,0.0
2020-02-12,iran,0,0,0.0
2020-02-12,iraq,0,0,0.0
2020-02-12,ireland,0,0,0.0
2020-02-12,israel,0,0,0.0
2020-02-12,italy,3,0,0.0
2020-02-12,jamaica,0,0,0.0
2020-02-12,japan,28,0,9.0
2020-02-12,jordan,0,0,0.0
2020-02-12,kazakhstan,0,0,0.0
2020-02-12,kenya,0,0,0.0
2020-02-12,korea-south,28,0,7.0
2020-02-12,kosovo,0,0,0.0
2020-02-12,kuwait,0,0,0.0
2020-02-12,kyrgyzstan,0,0,0.0
2020-02-12,laos,0,0,0.0
2020-02-12,latvia,0,0,0.0
2020-02-12,lebanon,0,0,0.0
2020-02-12,liberia,0,0,0.0
2020-02-12,libya,0,0,0.0
2020-02-12,liechtenstein,0,0,0.0
2020-02-12,lithuania,0,0,0.0
2020-02-12,luxembourg,0,0,0.0
2020-02-12,madagascar,0,0,0.0
2020-02-12,malaysia,18,0,3.0
2020-02-12,maldives,0,0,0.0
2020-02-12,mali,0,0,0.0
2020-02-12,malta,0,0,0.0
2020-02-12,mauritania,0,0,0.0
2020-02-12,mauritius,0,0,0.0
2020-02-12,mexico,0,0,0.0
2020-02-12,moldova,0,0,0.0
2020-02-12,monaco,0,0,0.0
2020-02-12,mongolia,0,0,0.0
2020-02-12,montenegro,0,0,0.0
2020-02-12,morocco,0,0,0.0
2020-02-12,mozambique,0,0,0.0
2020-02-12,ms-zaandam,0,0,0.0
2020-02-12,namibia,0,0,0.0
2020-02-12,nepal,1,0,1.0
2020-02-12,netherlands,0,0,0.0
2020-02-12,new-zealand,0,0,0.0
2020-02-12,nicaragua,0,0,0.0
2020-02-12,niger,0,0,0.0
2020-02-12,nigeria,0,0,0.0
2020-02-12,north-macedonia,0,0,0.0
2020-02-12,norway,0,0,0.0
2020-02-12,oman,0,0,0.0
2020-02-12,pakistan,0,0,0.0
2020-02-12,panama,0,0,0.0
2020-02-12,papua-new-guinea,0,0,0.0
2020-02-12,paraguay,0,0,0.0
2020-02-12,peru,0,0,0.0
2020-02-12,philippines,3,1,1.0
2020-02-12,poland,0,0,0.0
2020-02-12,portugal,0,0,0.0
2020-02-12,qatar,0,0,0.0
2020-02-12,romania,0,0,0.0
2020-02-12,russia,2,0,2.0
2020-02-12,rwanda,0,0,0.0
2020-02-12,saint-kitts-and-nevis,0,0,0.0
2020-02-12,saint-lucia,0,0,0.0
2020-02-12,saint-vincent-and-the-grenadines,0,0,0.0
2020-02-12,san-marino,0,0,0.0
2020-02-12,saudi-arabia,0,0,0.0
2020-02-12,senegal,0,0,0.0
2020-02-12,serbia,0,0,0.0
2020-02-12,seychelles,0,0,0.0
2020-02-12,sierra-leone,0,0,0.0
2020-02-12,singapore,50,0,15.0
2020-02-12,slovakia,0,0,0.0
2020-02-12,slovenia,0,0,0.0
2020-02-12,somalia,0,0,0.0
2020-02-12,south-africa,0,0,0.0
2020-02-12,spain,2,0,0.0
2020-02-12,sri-lanka,1,0,1.0
2020-02-12,sudan,0,0,0.0
2020-02-12,suriname,0,0,0.0
2020-02-12,sweden,1,0,0.0
2020-02-12,switzerland,0,0,0.0
2020-02-12,syria,0,0,0.0
2020-02-12,taiwan,18,0,1.0
2020-02-12,tanzania,0,0,0.0
2020-02-12,thailand,33,0,10.0
2020-02-12,timor-leste,0,0,0.0
2020-02-12,togo,0,0,0.0
2020-02-12,trinidad-and-tobago,0,0,0.0
2020-02-12,tunisia,0,0,0.0
2020-02-12,turkey,0,0,0.0
2020-02-12,uganda,0,0,0.0
2020-02-12,ukraine,0,0,0.0
2020-02-12,united-arab-emirates,8,0,1.0
2020-02-12,united-kingdom,9,0,1.0
2020-02-12,uruguay,0,0,0.0
2020-02-12,us,12,0,3.0
2020-02-12,uzbekistan,0,0,0.0
2020-02-12,venezuela,0,0,0.0
2020-02-12,vietnam,15,0,6.0
2020-02-12,west-bank-and-gaza,0,0,0.0
2020-02-12,zambia,0,0,0.0
2020-02-12,zimbabwe,0,0,0.0
2020-02-13,afghanistan,0,0,0.0
2020-02-13,albania,0,0,0.0
2020-02-13,algeria,0,0,0.0
2020-02-13,andorra,0,0,0.0
2020-02-13,angola,0,0,0.0
2020-02-13,antigua-and-barbuda,0,0,0.0
2020-02-13,argentina,0,0,0.0
2020-02-13,armenia,0,0,0.0
2020-02-13,australia,15,0,8.0
2020-02-13,austria,0,0,0.0
2020-02-13,azerbaijan,0,0,0.0
2020-02-13,bahamas,0,0,0.0
2020-02-13,bahrain,0,0,0.0
2020-02-13,bangladesh,0,0,0.0
2020-02-13,barbados,0,0,0.0
2020-02-13,belarus,0,0,0.0
2020-02-13,belgium,1,0,0.0
2020-02-13,belize,0,0,0.0
2020-02-13,benin,0,0,0.0
2020-02-13,bhutan,0,0,0.0
2020-02-13,bolivia,0,0,0.0
2020-02-13,bosnia-and-herzegovina,0,0,0.0
2020-02-13,botswana,0,0,0.0
2020-02-13,brazil,0,0,0.0
2020-02-13,brunei,0,0,0.0
2020-02-13,bulgaria,0,0,0.0
2020-02-13,burkina-faso,0,0,0.0
2020-02-13,burma,0,0,0.0
2020-02-13,burundi,0,0,0.0
2020-02-13,cabo-verde,0,0,0.0
2020-02-13,cambodia,1,0,1.0
2020-02-13,cameroon,0,0,0.0
2020-02-13,canada,7,0,0.0
2020-02-13,central-african-republic,0,0,0.0
2020-02-13,chad,0,0,0.0
2020-02-13,chile,0,0,0.0
2020-02-13,china,59895,1369,6217.0
2020-02-13,colombia,0,0,0.0
2020-02-13,congo-brazzaville,0,0,0.0
2020-02-13,congo-kinshasa,0,0,0.0
2020-02-13,costa-rica,0,0,0.0
2020-02-13,cote-d-ivoire,0,0,0.0
2020-02-13,croatia,0,0,0.0
2020-02-13,cuba,0,0,0.0
2020-02-13,cyprus,0,0,0.0
2020-02-13,czechia,0,0,0.0
2020-02-13,denmark,0,0,0.0
2020-02-13,diamond-princess,175,0,0.0
2020-02-13,djibouti,0,0,0.0
2020-02-13,dominica,0,0,0.0
2020-02-13,dominican-republic,0,0,0.0
2020-02-13,ecuador,0,0,0.0
2020-02-13,egypt,0,0,0.0
2020-02-13,el-salvador,0,0,0.0
2020-02-13,equatorial-guinea,0,0,0.0
2020-02-13,eritrea,0,0,0.0
2020-02-13,estonia,0,0,0.0
2020-02-13,eswatini,0,0,0.0
2020-02-13,ethiopia,0,0,0.0
2020-02-13,fiji,0,0,0.0
2020-02-13,finland,1,0,1.0
2020-02-13,france,11,0,2.0
2020-02-13,gabon,0,0,0.0
2020-02-13,gambia,0,0,0.0
2020-02-13,georgia,0,0,0.0
