state,country,lat,long,date,confirmed,deaths,recovered
British Columbia,canada,49.2827,-123.1207,2020-02-17,5,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-17,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-17,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-17,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-17,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-17,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-17,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-17,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-17,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-17,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-17,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-17,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-17,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-17,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-18,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-18,5,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-18,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-18,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-18,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-18,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-18,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-18,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-18,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-18,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-18,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-18,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-18,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-18,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-18,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-19,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-19,5,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-19,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-19,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-19,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-19,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-19,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-19,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-19,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-19,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-19,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-19,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-19,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-19,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-19,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-20,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-20,5,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-20,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-20,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-20,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-20,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-20,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-20,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-20,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-20,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-20,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-20,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-20,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-20,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-20,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-21,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-21,6,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-21,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-21,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-21,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-21,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-21,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-21,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-21,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-21,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-21,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-21,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-21,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-21,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-21,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-22,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-22,6,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-22,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-22,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-22,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-22,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-22,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-22,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-22,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-22,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-22,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-22,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-22,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-22,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-22,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-23,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-23,6,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-23,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-23,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-23,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-23,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-23,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-23,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-23,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-23,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-23,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-23,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-23,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-23,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-23,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-24,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-24,6,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-24,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-24,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-24,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-24,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-24,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-24,4,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-24,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-24,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-24,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-24,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-24,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-24,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-24,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-25,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-25,7,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-25,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-25,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-25,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-25,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-25,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-25,4,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-25,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-25,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-25,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-25,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-25,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-25,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-25,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-26,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-26,7,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-26,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-26,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-26,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-26,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-26,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-26,4,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-26,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-26,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-26,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-26,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-26,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-26,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-26,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-27,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-27,7,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-27,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-27,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-27,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-27,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-27,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-27,6,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-27,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-27,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-27,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-27,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-27,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-27,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-27,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-28,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-28,7,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-28,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-28,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-28,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-28,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-28,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-28,6,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-28,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-28,1,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-28,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-28,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-28,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-28,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-28,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-29,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-29,8,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-29,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-29,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-29,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-29,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-29,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-29,11,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-29,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-29,1,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-29,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-29,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-29,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-29,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-29,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-01,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-01,8,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-01,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-01,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-01,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-01,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-01,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-01,15,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-01,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-01,1,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-01,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-01,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-01,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-01,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-01,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-02,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-02,8,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-02,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-02,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-02,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-02,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-02,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-02,18,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-02,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-02,1,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-02,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-02,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-02,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-02,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-02,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-03,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-03,9,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-03,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-03,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-03,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-03,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-03,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-03,20,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-03,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-03,1,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-03,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-03,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-03,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-03,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-03,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-04,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-04,12,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-04,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-04,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-04,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-04,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-04,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-04,20,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-04,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-04,1,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-04,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-04,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-04,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-04,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-04,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-05,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-05,13,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-05,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-05,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-05,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-05,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-05,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-05,22,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-05,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-05,2,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-05,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-05,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-05,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-05,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-05,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-06,1,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-06,21,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-06,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-06,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-06,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-06,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-06,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-06,25,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-06,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-06,2,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-06,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-06,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-06,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-06,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-06,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-07,2,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-07,21,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-07,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-07,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-07,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-07,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-07,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-07,28,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-07,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-07,3,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-07,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-07,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-07,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-07,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-07,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-08,4,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-08,27,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-08,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-08,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-08,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-08,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-08,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-08,29,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-08,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-08,4,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-08,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-08,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-08,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-08,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-08,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-09,7,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-09,32,1,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-09,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-09,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-09,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-09,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-09,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-09,34,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-09,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-09,4,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-09,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-09,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-09,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-09,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-09,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-10,7,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-10,32,1,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-10,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-10,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-10,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-10,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-10,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-10,36,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-10,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-10,4,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-10,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-10,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-10,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-10,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-10,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-11,19,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-11,39,1,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-11,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-11,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-11,1,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-11,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-11,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-11,41,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-11,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-11,8,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-11,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-11,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-11,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-11,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-11,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-12,19,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-12,46,1,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-12,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-12,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-12,1,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-12,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-12,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-12,42,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-12,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-12,9,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-12,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-12,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-12,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-12,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-12,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-13,29,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-13,64,1,0.0
Grand Princess,canada,37.6489,-122.6655,2020-03-13,2,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-03-13,4,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-03-13,1,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-03-13,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-03-13,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-03-13,74,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-03-13,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-03-13,17,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-03-13,2,0,0.0
Diamond Princess,canada,0.0,0.0,2020-03-13,0,0,0.0
Recovered,canada,0.0,0.0,2020-03-13,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-03-13,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-03-13,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-03-14,29,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-03-14,64,1,0.0
